hoard;mint;year
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;321
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;414
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;401
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;401
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;393
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;387
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;383
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;371
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;349
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;350
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;350
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;387
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;401
"TRIER FELDSTRASSE / PFÜTZENSTRASSE / TRIER-EUREN 1-3 (CHRE-16873)";Unknown;401
"VÉRTESKETHELY (CHRE-7550)";Unknown;321
"VÉRTESKETHELY (CHRE-7550)";Unknown;321
"VÉRTESKETHELY (CHRE-7550)";Unknown;371
"AQUILEIA 1859 (CHRE-17117)";Unknown;439
"AQUILEIA 1859 (CHRE-17117)";Unknown;428
"AQUILEIA 1863 (CHRE-17118)";Unknown;425
"BORTIGALI (CHRE-13847)";Unknown;465
"CAGLIARI (CHRE-12971)";Unknown;387
"CAGLIARI 1863 (CHRE-13836)";Unknown;465
"CASAN (CHRE-16192)";Unknown;414
"CHEREMULE (CHRE-13828)";Unknown;369
"CUGLIERI (CHRE-13825)";Unknown;369
"IGLESIAS 1872 (CHRE-12973)";Unknown;439
"IGLESIAS 1872 (CHRE-12973)";Unknown;426
"IGLESIAS 1872 (CHRE-12973)";Unknown;465
"ITTIRI (CHRE-13829)";Unknown;409
"NUORO (CHRE-13848)";Unknown;409
"OLBIA (CHRE-13831)";Unknown;387
"ORISTANO 1872 (CHRE-13823)";Unknown;369
"PORTO TORRES 1867 (CHRE-13849)";Unknown;426
"RIOLA 1869 (CHRE-13826)";Unknown;409
"SAMUGHEO (CHRE-13839)";Unknown;465
"SAN PANTALEO (CHRE-13781)";Unknown;310
"SAN SPERATE (CHRE-13840)";Unknown;465
"SANT’ANTIOCO (CHRE-13841)";Unknown;453
"SASSARI (CHRE-13830)";Unknown;469
"SEDICO (CHRE-16191)";Unknown;409
"SERDIANA (CHRE-13842)";Unknown;465
"SIAMANNA (CHRE-13822)";Unknown;387
"SULCIS (CHRE-13767)";Unknown;310
"SULCIS 1869 (CHRE-13843)";Unknown;465
"TEULADA (CHRE-13844)";Unknown;426
"TEULADA 1864 (CHRE-13761)";Unknown;387
"TONARA (CHRE-13827)";Unknown;387
"TONARA (CHRE-13783)";Unknown;338
"TORRIANO (CHRE-4639)";Unknown;482
"TORRIANO (CHRE-4639)";Unknown;482
"VILLACIDRO (CHRE-13782)";Unknown;401
"VILLACIDRO (CHRE-13782)";Unknown;409
"LINNE 1874 (CHRE-9493)";Unknown;414
"RHEDEN 1859 (CHRE-9537)";Unknown;445
"WIJK BIJ DUURSTEDE 1856 (CHRE-9602)";Unknown;439
"ZUTPHEN (CHRE-18781)";Unknown;371
"BALLINREES (CHRE-4382)";Unknown;385
"BALLINREES (CHRE-4382)";Unknown;363
"BALLINREES (CHRE-4382)";Unknown;409
"BALLINREES (CHRE-4382)";Unknown;409
"BALLINREES (CHRE-4382)";Unknown;393
"BALLINREES (CHRE-4382)";Unknown;385
"BALLINREES (CHRE-4382)";Unknown;387
"BALLINREES (CHRE-4382)";Unknown;363
"BALLINREES (CHRE-4382)";Unknown;383
"BALLINREES (CHRE-4382)";Unknown;375
"BALLINREES (CHRE-4382)";Unknown;371
"BALLINREES (CHRE-4382)";Unknown;369
"BALLINREES (CHRE-4382)";Unknown;362
"BALLINREES (CHRE-4382)";Unknown;409
"BALLINREES (CHRE-4382)";Unknown;349
"KARSIBÓR (CHRE-13669)";Unknown;409
"KARSIBÓR (CHRE-13669)";Unknown;439
"KARSIBÓR (CHRE-13669)";Unknown;453
"KARSIBÓR (CHRE-13669)";Unknown;465
"KARSIBÓR (CHRE-13669)";Unknown;504
"KARSIBÓR (CHRE-13669)";Unknown;504
"KOMOROWO ŻUŁAWSKIE (CHRE-13671)";Unknown;387
"KOSZALIN 1861 (CHRE-13672)";Unknown;426
"MARIANKI (CHRE-13690)";Unknown;465
"METELIN (CHRE-4450)";Unknown;409
"NAŁABY (CHRE-13694)";Unknown;426
"STARBIENINO (CHRE-13714)";Unknown;409
"TRĄBKI  MAŁE (CHRE-4691)";Unknown;426
"TUSZYN (CHRE-13631)";Unknown;385
"BOAVISTA (CHRE-17715)";Unknown;335
"CELEI 1866 (CHRE-4362)";Unknown;349
"CELEI 1866 (CHRE-4362)";Unknown;362
"CELEI 1866 (CHRE-4362)";Unknown;363
"CELEI 1866 (CHRE-4362)";Unknown;364
"CELEI 1866 (CHRE-4362)";Unknown;369
"CELEI 1866 (CHRE-4362)";Unknown;371
"CELEI 1866 (CHRE-4362)";Unknown;375
"”ROMANAȚI” (CHRE-9337)";Unknown;349
"”ROMANAȚI” (CHRE-9337)";Unknown;375
"”ROMANAȚI” (CHRE-9337)";Unknown;371
"”ROMANAȚI” (CHRE-9337)";Unknown;369
"”ROMANAȚI” (CHRE-9337)";Unknown;363
"”ROMANAȚI” (CHRE-9337)";Unknown;362
"VRŠAC (CHRE-18698)";Unknown;426
"POZDIŠOVCE (CHRE-16011)";Unknown;426
"VIPAVA - JARČJA JAMA NA NANOSU (CHRE-8876)";Unknown;387
"BIMEDA (CHRE-17745)";Constantinople;321
"BIMEDA (CHRE-17745)";Thessalonika;349
"BIMEDA (CHRE-17745)";Aquileia;349
"BIMEDA (CHRE-17745)";Heraclea;349
"BIMEDA (CHRE-17745)";Nikomedia;349
"BIMEDA (CHRE-17745)";"Colonia Augusta Treverorum";349
"BIMEDA (CHRE-17745)";Arelato;349
"BIMEDA (CHRE-17745)";Kyzikos;349
"BIMEDA (CHRE-17745)";Sirmium;349
"BIMEDA (CHRE-17745)";Constantinople;349
"BIMEDA (CHRE-17745)";Unknown;349
"BIMEDA (CHRE-17745)";Antioch;349
"BIMEDA (CHRE-17745)";Arelato;362
"BIMEDA (CHRE-17745)";Unknown;362
"BIMEDA (CHRE-17745)";Unknown;369
"BIMEDA (CHRE-17745)";Kyzikos;369
"BIMEDA (CHRE-17745)";Sirmium;369
"BIMEDA (CHRE-17745)";Constantinople;375
"BIMEDA (CHRE-17745)";"Colonia Augusta Treverorum";375
"BIMEDA (CHRE-17745)";Arelato;375
"BIMEDA (CHRE-17745)";Unknown;375
"BIMEDA (CHRE-17745)";Siscia;349
"BIMEDA (CHRE-17745)";Thessalonika;349
"BIMEDA (CHRE-17745)";Kyzikos;321
"BIMEDA (CHRE-17745)";Arelato;343
"BIMEDA (CHRE-17745)";Heraclea;321
"BIMEDA (CHRE-17745)";Unknown;321
"BIMEDA (CHRE-17745)";Unknown;321
"BIMEDA (CHRE-17745)";Roma;321
"BIMEDA (CHRE-17745)";Arelato;321
"BIMEDA (CHRE-17745)";Constantinople;321
"BIMEDA (CHRE-17745)";Unknown;321
"BIMEDA (CHRE-17745)";Roma;343
"BIMEDA (CHRE-17745)";Antioch;343
"BIMEDA (CHRE-17745)";Lugdunum;343
"BIMEDA (CHRE-17745)";Kyzikos;349
"BIMEDA (CHRE-17745)";"Colonia Augusta Treverorum";343
"BIMEDA (CHRE-17745)";Nikomedia;343
"BIMEDA (CHRE-17745)";Siscia;343
"BIMEDA (CHRE-17745)";Thessalonika;343
"BIMEDA (CHRE-17745)";Unknown;343
"BIMEDA (CHRE-17745)";Unknown;349
"BIMEDA (CHRE-17745)";Arelato;349
"BIMEDA (CHRE-17745)";Roma;349
"BIMEDA (CHRE-17745)";Constantinople;349
"CASTRILLO DE PORMA (CHRE-7290)";Mediolanum;394
"LANGREO (CHRE-17728)";Unknown;335
"TARRAGONA 1857 (CHRE-17910)";Unknown;409
"ANSARVE (CHRE-15800)";Unknown;504
"ARBELUNDA (CHRE-15708)";Unknown;476
"ATTANÄS (CHRE-15646)";Unknown;474
"BÅRBY 1864 (CHRE-15709)";Unknown;465
"BJÄRS 1868-1870 (CHRE-4651)";Unknown;504
"BJÖRNHOVDA (CHRE-4585)";Unknown;409
"BJÖRNHOVDA (CHRE-4585)";Unknown;465
"BJÖRNHOVDA (CHRE-4585)";Unknown;475
"BJÖRNHOVDA (CHRE-4585)";Unknown;439
"BJÖRNHOVDA (CHRE-4585)";Unknown;463
"BJÖRNHOVDA (CHRE-4585)";Unknown;401
"BJÖRNHOVDA (CHRE-4585)";Unknown;426
"BJÖRNHOVDA (CHRE-4585)";Unknown;426
"BJÖRNHOVDA (CHRE-4585)";Unknown;453
"BOSTORP 1855 (CHRE-15712)";Unknown;440
"BOTES 1875 (CHRE-15792)";Unknown;504
"DUCKARVE (CHRE-15811)";Unknown;504
"EKELUNDA 1853 (CHRE-15727)";Unknown;453
"EKELUNDA 1863 1 (CHRE-15728)";Unknown;464
"EKELUNDA 1863 2 (CHRE-15729)";Unknown;465
"EKESKOGS (CHRE-15820)";Unknown;504
"FRÖSLUNDA 1904 2 (CHRE-15742)";Unknown;465
"GARDE (CHRE-15824)";Unknown;504
"GETTLINGE 1860 (CHRE-15737)";Unknown;463
"GULEBODA (CHRE-15637)";Unknown;429
"GUNNARSTORP 1855 (CHRE-15715)";Unknown;465
"GUNNARSTORP 1871 (CHRE-15716)";Unknown;482
"GYLLERUP (CHRE-4666)";Unknown;482
"GYLLERUP (CHRE-4666)";Unknown;465
"GYNGE 1851 (CHRE-15724)";Unknown;463
"GYNGE 1870 (CHRE-15725)";Unknown;463
"HAMMENHÖG (CHRE-15648)";Unknown;482
"HÖGTOMTA (CHRE-15685)";Unknown;429
"ISMANTORP (CHRE-15707)";Unknown;465
"ISUMS (CHRE-15782)";Unknown;429
"JORTSLUNDA (CHRE-15630)";Unknown;465
"JUSARVE (CHRE-15804)";Unknown;482
"KÄLLINGEMÖRE 1852 (CHRE-15702)";Unknown;465
"KALMAR 1857 1 - SURROUNDINGS (CHRE-15640)";Unknown;439
"KALMAR 1857 1 - SURROUNDINGS (CHRE-15640)";Unknown;474
"KALMAR 1857 1 - SURROUNDINGS (CHRE-15640)";Unknown;504
"KALMAR 1872 1 - SURROUNDINGS (CHRE-15641)";Unknown;469
"KÄMPINGE (CHRE-15652)";Unknown;465
"KÅTORP 1869 (CHRE-15754)";Unknown;429
"KYRKETORP (CHRE-4606)";Unknown;426
"KYRKETORP (CHRE-4606)";Unknown;482
"LILLA VEDE (CHRE-15799)";Unknown;504
"LUNDEBY (CHRE-15722)";Unknown;440
"MUNKETORP (CHRE-15697)";Unknown;482
"NEDERBURGE (CHRE-15797)";Unknown;504
"NORRA KVINNEBY (CHRE-4566)";Unknown;426
"NORRA MÖCKLEBY 1857 (CHRE-15720)";Unknown;465
"NORRVIDINGE (CHRE-15649)";Unknown;465
"ÖLAND 3 – UNKNOWN FINDSPOT (CHRE-15763)";Unknown;464
"ÖRMOGA 1857 (CHRE-15661)";Unknown;464
"ÖSTERSKOG (CHRE-15691)";Unknown;482
"ÖSTRES (CHRE-15781)";Unknown;482
"ÖVEDE (CHRE-4681)";Unknown;409
"ÖVEDE (CHRE-4681)";Unknown;459
"ÖVEDE (CHRE-4681)";Unknown;469
"ÖVEDE (CHRE-4681)";Unknown;463
"ÖVEDE (CHRE-4681)";Unknown;465
"ÖVEDE (CHRE-4681)";Unknown;504
"ÖVETORP 1871 (CHRE-15664)";Unknown;463
"RAMSÄTRA 1853-1913 (CHRE-4618)";Unknown;459
"RAMSÄTRA 1853-1913 (CHRE-4618)";Unknown;465
"RAMSÄTRA 1853-1913 (CHRE-4618)";Unknown;426
"RAMSÄTRA 1853-1913 (CHRE-4618)";Unknown;463
"RAMSÄTRA 1853-1913 (CHRE-4618)";Unknown;453
"RÄPPLINGE (CHRE-15723)";Unknown;482
"RINGOME (CHRE-15819)";Unknown;465
"RÖRSJÖN (CHRE-15653)";Unknown;429
"RUNSBERGA (CHRE-15688)";Unknown;429
"RUNSTEN (CHRE-15726)";Unknown;429
"SEGERSTAD 1873 (CHRE-15733)";Unknown;465
"SKÄTTEKÄRR (CHRE-15647)";Unknown;429
"SKOGSBY 1854 (CHRE-15756)";Unknown;463
"SKOTTGÅRD (CHRE-15628)";Unknown;482
"SKOTTGÅRD (CHRE-15628)";Unknown;429
"SNOSARVE (CHRE-15822)";Unknown;463
"SNOVALLS (CHRE-15780)";Unknown;453
"SÖRBY TALL (CHRE-4633)";Unknown;426
"SÖRBY TALL (CHRE-4633)";Unknown;426
"SÖRBY TALL (CHRE-4633)";Unknown;459
"STENÅSA 1865 (CHRE-15744)";Unknown;482
"STENÅSA 1866 (CHRE-15745)";Unknown;465
"STORA FRÖ (CHRE-15760)";Unknown;440
"TÖRNBOTTEN (CHRE-4638)";Unknown;465
"TRÄSKVÄLLER 1855 (CHRE-15828)";Unknown;465
"VALSNÄS (CHRE-4641)";Unknown;401
"VALSNÄS (CHRE-4641)";Unknown;465
"VALSNÄS (CHRE-4641)";Unknown;426
"VALSNÄS (CHRE-4641)";Unknown;426
"IZYUM DISTRICT (CHRE-18147)";Unknown;426
"BODLYWYDD (CHRE-418)";Unknown;321
"BODLYWYDD (CHRE-418)";Unknown;321
"BODLYWYDD (CHRE-418)";Unknown;335
"BODLYWYDD (CHRE-418)";Unknown;335
"BODLYWYDD (CHRE-418)";Unknown;321
"BODLYWYDD (CHRE-418)";Unknown;335
"LLANGATTOCK PARK (CHRE-14745)";Unknown;335
"LLANGATTOCK PARK (CHRE-14745)";Unknown;324
"SOUR EL GHOZLANE 1900-1905 (CHRE-4920)";Unknown;401
"SOUR EL GHOZLANE 1900-1905 (CHRE-4920)";Unknown;426
"TIARET 1900 (CHRE-4933)";Unknown;482
"TIARET 1900 (CHRE-4933)";Unknown;426
"TIARET 1900 (CHRE-4933)";Unknown;465
"TIARET 1900 (CHRE-4933)";Unknown;453
"TIGAVA (CHRE-4934)";Unknown;350
"LUSTENAU (CHRE-13166)";Unknown;321
"NOFELS (CHRE-13168)";Unknown;310
"NOFELS (CHRE-13168)";Unknown;321
"NOFELS (CHRE-13168)";Unknown;321
"SANKT LEONHARD AM FORST (CHRE-13171)";Unknown;349
"FALAËN (CHRE-8228)";Unknown;338
"FALAËN (CHRE-8228)";Unknown;349
"FALAËN (CHRE-8228)";Unknown;321
"FALAËN (CHRE-8228)";Unknown;350
"FALAËN (CHRE-8228)";Unknown;414
"FALAËN (CHRE-8228)";Unknown;371
"FALAËN (CHRE-8228)";Unknown;383
"FALAËN (CHRE-8228)";Unknown;401
"HEMPTINNE (CHRE-8254)";Unknown;385
"HEMPTINNE (CHRE-8254)";Unknown;385
"HEMPTINNE (CHRE-8254)";Unknown;387
"HEMPTINNE (CHRE-8254)";Unknown;369
"HEMPTINNE (CHRE-8254)";Unknown;375
"HEMPTINNE (CHRE-8254)";Unknown;351
"HEMPTINNE (CHRE-8254)";Unknown;343
"HEMPTINNE (CHRE-8254)";Unknown;387
"HEMPTINNE (CHRE-8254)";Unknown;383
"HEMPTINNE (CHRE-8254)";Unknown;375
"HEMPTINNE (CHRE-8254)";Unknown;371
"HEMPTINNE (CHRE-8254)";Unknown;369
"HEMPTINNE (CHRE-8254)";Unknown;351
"KONINKSEM 1894 (CHRE-8349)";Unknown;328
"KONINKSEM 1894 (CHRE-8349)";Unknown;401
"KONINKSEM 1894 (CHRE-8349)";Unknown;385
"KONINKSEM 1894 (CHRE-8349)";Unknown;387
"KONINKSEM 1894 (CHRE-8349)";Unknown;369
"KONINKSEM 1894 (CHRE-8349)";Unknown;333
"KONINKSEM 1894 (CHRE-8349)";Unknown;338
"KONINKSEM 1894 (CHRE-8349)";Unknown;321
"KONINKSEM 1894 (CHRE-8349)";Unknown;321
"KONINKSEM 1894 (CHRE-8349)";Unknown;321
"KONINKSEM 1894 (CHRE-8349)";Unknown;321
"PESCHE (CHRE-8268)";Unknown;321
"PESCHE (CHRE-8268)";Unknown;321
"PESCHE (CHRE-8268)";Unknown;387
"PESCHE (CHRE-8268)";Unknown;375
"PESCHE (CHRE-8268)";Unknown;369
"PESCHE (CHRE-8268)";Unknown;351
"PESCHE (CHRE-8268)";Unknown;321
"PESCHE (CHRE-8268)";Unknown;350
"PESCHE (CHRE-8268)";Unknown;349
"PESCHE (CHRE-8268)";Unknown;343
"PESCHE (CHRE-8268)";Unknown;350
"PESCHE (CHRE-8268)";Unknown;338
"PESCHE (CHRE-8268)";Unknown;321
"PESCHE (CHRE-8268)";Unknown;321
"PESCHE (CHRE-8268)";Unknown;371
"TONGEREN 1881 (CHRE-11823)";Unknown;395
"BOSANSKI BROD (CHRE-8083)";Unknown;349
"BOSANSKI BROD (CHRE-8083)";Unknown;349
"BOSANSKI BROD (CHRE-8083)";Unknown;350
"POŽEGA 1895 - NEAR (CHRE-8077)";Unknown;350
"BRNO (CHRE-15969)";Unknown;321
"BRNO (CHRE-15969)";Unknown;349
"BRNO (CHRE-15969)";Unknown;343
"BRNO (CHRE-15969)";Unknown;369
"BRNO (CHRE-15969)";Unknown;371
"ČESKÁ LÍPA – SURROUNDINGS (CHRE-15980)";Unknown;350
"ČESKÁ LÍPA – SURROUNDINGS (CHRE-15980)";Unknown;369
"SLAVKOV (CHRE-4573)";Unknown;426
"SLAVKOV (CHRE-4573)";Unknown;459
"ALMINDINGEN (CHRE-4648)";Unknown;440
"ALMINDINGEN (CHRE-4648)";Unknown;505
"ALMINDINGEN (CHRE-4648)";Unknown;504
"SALTHOM (CHRE-4685)";Unknown;440
"SALTHOM (CHRE-4685)";Unknown;465
"SALTHOM (CHRE-4685)";Unknown;463
"SALTHOM (CHRE-4685)";Unknown;504
"SYLTEN C (CHRE-14534)";Unknown;437
"DENDARA 1898 B (CHRE-18686)";Unknown;383
"DENDARA 1898 B (CHRE-18686)";Unknown;440
"DENDARA 1898 B (CHRE-18686)";Unknown;343
"DENDARA 1898 B (CHRE-18686)";Unknown;333
"DENDARA 1898 B (CHRE-18686)";Unknown;349
"DENDARA 1898 B (CHRE-18686)";Unknown;361
"DENDARA 1898 B (CHRE-18686)";Unknown;363
"DENDARA 1898 B (CHRE-18686)";Unknown;371
"DENDARA 1898 B (CHRE-18686)";Unknown;375
"DENDARA 1898 B (CHRE-18686)";Unknown;350
"DENDARA 1898 B (CHRE-18686)";Unknown;387
"DENDARA 1898 B (CHRE-18686)";Unknown;387
"DENDARA 1898 B (CHRE-18686)";Unknown;395
"DENDARA 1898 B (CHRE-18686)";Unknown;408
"DENDARA 1898 B (CHRE-18686)";Unknown;426
"DENDARA 1898 B (CHRE-18686)";Unknown;400
"DENDARA 1898 B (CHRE-18686)";Unknown;400
"DENDARA 1898 C (CHRE-18687)";Unknown;333
"DENDARA 1898 C (CHRE-18687)";Unknown;326
"DENDARA 1898 C (CHRE-18687)";Unknown;408
"DENDARA 1898 C (CHRE-18687)";Unknown;395
"DENDARA 1898 C (CHRE-18687)";Unknown;385
"DENDARA 1898 C (CHRE-18687)";Unknown;387
"DENDARA 1898 C (CHRE-18687)";Unknown;387
"DENDARA 1898 C (CHRE-18687)";Unknown;383
"DENDARA 1898 C (CHRE-18687)";Unknown;375
"DENDARA 1898 C (CHRE-18687)";Unknown;371
"DENDARA 1898 C (CHRE-18687)";Unknown;369
"DENDARA 1898 C (CHRE-18687)";Unknown;363
"DENDARA 1898 C (CHRE-18687)";Unknown;349
"DENDARA 1898 C (CHRE-18687)";Unknown;343
"DENDARA 1898 C (CHRE-18687)";Unknown;338
"DENDARA 1898 C (CHRE-18687)";Unknown;339
"DENDARA 1898 C (CHRE-18687)";Unknown;361
"HAWARA 6 (1938) (CHRE-18682)";Unknown;453
"HAWARA 6 (1938) (CHRE-18682)";Unknown;389
"HAWARA 6 (1938) (CHRE-18682)";Unknown;422
"BARNTON (CHRE-14877)";Unknown;310
"BITTON (CHRE-14671)";Unknown;351
"EAST HARPTREE (CHRE-21)";Unknown;369
"EAST HARPTREE (CHRE-21)";Unknown;362
"EAST HARPTREE (CHRE-21)";Unknown;362
"EAST HARPTREE (CHRE-21)";Unknown;333
"NANTWICH 1881 (CHRE-206)";Unknown;354
"PORTSMOUTH (CHRE-253)";Unknown;371
"PORTSMOUTH (CHRE-253)";Unknown;378
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;343
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;371
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;370
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;395
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;392
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;395
"ULROME BEFORE 1961 (CHRE-14919)";Unknown;333
"VÖRÅ 1879 1 (CHRE-15493)";Unknown;426
"ARCY-SAINTE-RESTITUE (CHRE-4538)";Unknown;409
"AUTUN 1889 (CHRE-7131)";Unknown;321
"AUTUN 1890 (CHRE-7135)";Unknown;321
"BURY (CHRE-7250)";Unknown;350
"CAZÈRES-SUR-L’ADOUR (CHRE-4303)";Unknown;369
"CAZÈRES-SUR-L’ADOUR (CHRE-4303)";Unknown;375
"CAZÈRES-SUR-L’ADOUR (CHRE-4303)";Unknown;387
"CHINON (CHRE-4658)";Unknown;482
"CHINON (CHRE-4658)";Unknown;504
"CHINON (CHRE-4658)";Unknown;522
"CHOUY (CHRE-7168)";Unknown;321
"CHOUY (CHRE-7168)";Unknown;369
"CHOUY (CHRE-7168)";Unknown;371
"CHOUY (CHRE-7168)";Unknown;383
"DIEPPE 1892 (CHRE-5677)";Unknown;310
"DIEPPE 1892 (CHRE-5677)";Unknown;369
"DIEPPE 1892 (CHRE-5677)";Unknown;371
"DIEPPE 1892 (CHRE-5677)";Unknown;375
"JUBLAINS 1880 (CHRE-5884)";Unknown;327
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;321
"LARCHANT (CHRE-7051)";Unknown;350
"LOVAGNY 1898 (CHRE-8762)";Unknown;460
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;401
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;401
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;321
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;338
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;335
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;369
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;351
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;371
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;375
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;383
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;387
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;385
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;393
"MÉZIÈRES-EN-VEXIN 1897 (CHRE-5794)";Unknown;504
"MONTAIGUËT-EN-FOREZ (CHRE-7304)";Unknown;321
"PRINÇAY (CHRE-6015)";Unknown;318
"PRINÇAY (CHRE-6015)";Unknown;321
"PRINÇAY (CHRE-6015)";Unknown;321
"PRINÇAY (CHRE-6015)";Unknown;321
"PRINÇAY (CHRE-6015)";Unknown;321
"PRINÇAY (CHRE-6015)";Unknown;321
"PRINÇAY (CHRE-6015)";Unknown;321
"ROUEN 1879 2 (CHRE-11261)";Unknown;369
"SAINT-MARCELLIN-EN-FOREZ (CHRE-6350)";Unknown;338
"SAINT-PABU (CHRE-4280)";Unknown;310
"VERMAND BURIAL 21 (CHRE-7180)";Unknown;351
"VERMAND BURIAL 21 (CHRE-7180)";Unknown;369
"VERMAND BURIAL 21 (CHRE-7180)";Unknown;371
"VERMAND BURIAL 21 (CHRE-7180)";Unknown;375
"VERMAND BURIAL 21 (CHRE-7180)";Unknown;367
"TSKHUMALI (CHRE-4693)";Unknown;465
"TSKHUMALI (CHRE-4693)";Unknown;504
"BRAUBACH (CHRE-18181)";Unknown;351
"BRUCK (CHRE-4299)";Unknown;383
"EIDINGHAUSEN (CHRE-4317)";Unknown;369
"EIDINGHAUSEN (CHRE-4317)";Unknown;383
"EINING 1887 (CHRE-16025)";Unknown;321
"EINING 1887 (CHRE-16025)";Unknown;328
"EINING 1887 (CHRE-16025)";Unknown;335
"EINING 1887 (CHRE-16025)";Unknown;335
"EINING 1887 (CHRE-16025)";Unknown;341
"EINING 1887 (CHRE-16025)";Unknown;342
"EINING 1887 (CHRE-16025)";Unknown;350
"EINING 1887 (CHRE-16025)";Unknown;351
"ERFURT-BISCHLEBEN (CHRE-17367)";Unknown;338
"ERFURT-BISCHLEBEN (CHRE-17367)";Unknown;321
"ERFURT-BISCHLEBEN (CHRE-17367)";Unknown;349
"ERFURT-BISCHLEBEN (CHRE-17367)";Unknown;409
"ESCHERSHEIM (CHRE-17045)";Unknown;343
"ESCHERSHEIM (CHRE-17045)";Unknown;349
"FEHMARN (INSEL) (CHRE-17293)";Unknown;409
"KLETTHAM (CHRE-15429)";Unknown;321
"KLETTHAM (CHRE-15429)";Unknown;362
"MAINZ MOMBACH (CHRE-17669)";Unknown;351
"MAINZ MOMBACH (CHRE-17669)";Unknown;349
"METTLACH (CHRE-16721)";Unknown;343
"REGENSBURG 1900 (CHRE-4277)";Unknown;321
"REGENSBURG 1900 (CHRE-4277)";Unknown;321
"REGENSBURG 1900 (CHRE-4277)";Unknown;321
"REGENSBURG 1900 (CHRE-4277)";Unknown;321
"REGENSBURG 1900 (CHRE-4277)";Unknown;321
"REGENSBURG 1900 (CHRE-4277)";Unknown;338
"REGENSBURG 1900 (CHRE-4277)";Unknown;343
"REGENSBURG 1900 (CHRE-4277)";Unknown;349
"REGENSBURG 1900 (CHRE-4277)";Unknown;350
"REGENSBURG 1900 (CHRE-4277)";Unknown;350
"REGENSBURG 1900 (CHRE-4277)";Unknown;351
"REGENSBURG 1900 (CHRE-4277)";Unknown;349
"REGENSBURG 1900 (CHRE-4277)";Unknown;350
"REGENSBURG 1900 (CHRE-4277)";Unknown;338
"REGENSBURG 1900 (CHRE-4277)";Unknown;321
"SCHUSSENRIED (CHRE-16622)";Unknown;362
"SCHUSSENRIED (CHRE-16622)";Unknown;369
"SCHUSSENRIED (CHRE-16622)";Unknown;401
"SCHUSSENRIED (CHRE-16622)";Unknown;371
"SCHUSSENRIED (CHRE-16622)";Unknown;383
