region1;region2;value;year
"Iberian Peninsula";"Iberian Peninsula";1.23566;754
"Iberian Peninsula";"Iberian Peninsula";0.1875;755
"Iberian Peninsula";"Iberian Peninsula";0.1875;756
"Iberian Peninsula";"Iberian Peninsula";0.0125;757
"Iberian Peninsula";"Iberian Peninsula";0.0125;758
"Iberian Peninsula";"Iberian Peninsula";0.0125;759
"Iberian Peninsula";"Iberian Peninsula";0.0125;760
"Iberian Peninsula";"Iberian Peninsula";0.0125;761
"Iberian Peninsula";"Iberian Peninsula";0.0125;762
"Iberian Peninsula";"Iberian Peninsula";0.0125;763
"Iberian Peninsula";"Iberian Peninsula";0.0125;764
"Iberian Peninsula";"Iberian Peninsula";0.0125;765
"Iberian Peninsula";"Iberian Peninsula";0.0125;766
"Iberian Peninsula";"Iberian Peninsula";0.0125;767
"Iberian Peninsula";"Iberian Peninsula";0.0125;768
"Iberian Peninsula";"Iberian Peninsula";0.0125;769
"Iberian Peninsula";"Iberian Peninsula";0.0125;770
"Iberian Peninsula";"Iberian Peninsula";0.0125;771
"Iberian Peninsula";"Iberian Peninsula";0.0125;772
"Iberian Peninsula";"Iberian Peninsula";0.0125;773
"Iberian Peninsula";"Iberian Peninsula";0.0125;774
"Iberian Peninsula";"Iberian Peninsula";0.0125;775
"Iberian Peninsula";"Iberian Peninsula";0.0125;776
"Iberian Peninsula";"Iberian Peninsula";0.0125;777
"Iberian Peninsula";"Iberian Peninsula";0.0125;778
"Iberian Peninsula";"Iberian Peninsula";0.0125;779
"Iberian Peninsula";"Iberian Peninsula";0.0125;780
"Iberian Peninsula";"Iberian Peninsula";0.0125;781
"Iberian Peninsula";"Iberian Peninsula";0.0125;782
"Iberian Peninsula";"Iberian Peninsula";0.0125;783
"Iberian Peninsula";"Iberian Peninsula";0.0125;784
"Iberian Peninsula";"Iberian Peninsula";0.0125;785
"Iberian Peninsula";"Iberian Peninsula";0.0125;786
"Iberian Peninsula";"Iberian Peninsula";0.0125;787
"Iberian Peninsula";"Iberian Peninsula";0.0125;788
"Iberian Peninsula";"Iberian Peninsula";0.0125;789
"Iberian Peninsula";"Iberian Peninsula";0.0125;790
"Iberian Peninsula";"Iberian Peninsula";0.0125;791
"Iberian Peninsula";"Iberian Peninsula";0.0125;792
"Iberian Peninsula";"Iberian Peninsula";0.0125;793
"Iberian Peninsula";"Iberian Peninsula";0.0125;794
"Iberian Peninsula";"Iberian Peninsula";0.0125;795
"Iberian Peninsula";"Iberian Peninsula";0.0125;796
"Iberian Peninsula";"Iberian Peninsula";0.0125;797
"Iberian Peninsula";"Iberian Peninsula";0.0125;798
"Iberian Peninsula";"Iberian Peninsula";0.0125;799
"Iberian Peninsula";"Iberian Peninsula";0.0125;800
