hoard;mint;year
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;375
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;385
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;371
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;362
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;383
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;387
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;387
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;321
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;321
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;351
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;349
"CONIMBRIGA 1967-1968 (CHRE-4406)";Unknown;343
"CONIMBRIGA 1968 (CHRE-17815)";Unknown;351
"CONIMBRIGA 1969 (CHRE-4239)";Unknown;321
"CONIMBRIGA 1969 (CHRE-4239)";Unknown;349
"CONIMBRIGA 1969 (CHRE-4239)";Unknown;349
"CONIMBRIGA 1969 (CHRE-4239)";Unknown;349
"TRÓIA 1966 (CHRE-17856)";Unknown;387
"TRÓIA 1966 (CHRE-17856)";Unknown;375
"BARCELONA 1970 (CHRE-17747)";Unknown;375
"BARCELONA 1970 (CHRE-17747)";Unknown;321
"BARCELONA 1970 (CHRE-17747)";Unknown;321
"BARCELONA 1970 (CHRE-17747)";Unknown;321
"BARCELONA 1970 (CHRE-17747)";Unknown;321
"BENICATÓ (CHRE-4778)";Unknown;349
"ESTEPONA (CHRE-17882)";Unknown;378
"ESTEPONA (CHRE-17882)";Unknown;375
"ESTEPONA (CHRE-17882)";Unknown;385
"ESTEPONA (CHRE-17882)";Unknown;387
"ESTEPONA (CHRE-17882)";Unknown;409
"ESTEPONA (CHRE-17882)";Unknown;409
"GIRONA - AREA (CHRE-17863)";Barcinona;410
"GUADIX - AREA (CHRE-17778)";Unknown;375
"GUADIX - AREA (CHRE-17778)";Unknown;383
"GUADIX - AREA (CHRE-17778)";Unknown;387
"GUADIX - AREA (CHRE-17778)";Unknown;387
"GUADIX - AREA (CHRE-17778)";Unknown;385
"GUADIX - AREA (CHRE-17778)";Unknown;371
"GUADIX - AREA (CHRE-17778)";Unknown;349
"GUADIX - AREA (CHRE-17778)";Unknown;369
"GUADIX - AREA (CHRE-17778)";Unknown;371
"GUADIX - AREA (CHRE-17778)";Unknown;349
"ORENSE (CHRE-13019)";Unknown;349
"ORENSE (CHRE-13019)";Unknown;387
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;387
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;387
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;385
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;321
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;349
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;383
"CASTRO DE FIÃES 1973 (CHRE-17795)";Unknown;375
"CASTRO DE FIÃES 1974 (CHRE-17796)";Unknown;349
"CASTRO DE FIÃES 1974 (CHRE-17796)";Unknown;371
"PAREDES DO ALVÃO (CHRE-17742)";Unknown;343
"PAREDES DO ALVÃO (CHRE-17742)";Unknown;349
"PAREDES DO ALVÃO (CHRE-17742)";Unknown;371
"SANTO ESTÊVÃO (CHRE-17908)";Unknown;375
"SANTO ESTÊVÃO (CHRE-17908)";Unknown;387
"SANTO ESTÊVÃO (CHRE-17908)";Unknown;385
"SANTO ESTÊVÃO (CHRE-17908)";Unknown;383
"SANTO ESTÊVÃO (CHRE-17908)";Unknown;409
"SANTO ESTÊVÃO (CHRE-17908)";Unknown;409
"ALCALÁ DE HENARES (CHRE-17753)";Unknown;321
"ALCALÁ DE HENARES (CHRE-17753)";Unknown;343
"ALCALÁ DE HENARES (CHRE-17753)";Unknown;349
"ALCALÁ DE HENARES (CHRE-17753)";Unknown;375
"ALCALÁ DE HENARES (CHRE-17753)";Unknown;385
"CASTRO DE VILADONGA 1971-1978 3 (CHRE-17803)";Unknown;343
"CASTRO DE VILADONGA 1971-1978 4 (CHRE-17804)";Unknown;401
"CASTRO DE VILADONGA 1971-1978 6 (CHRE-17806)";Unknown;321
"CASTRO DE VILADONGA 1971-1978 6 (CHRE-17806)";Unknown;349
"CASTRO DE VILLADONGA 1971-1978 1 (CHRE-17801)";Unknown;349
"CASTRO DE VILLADONGA 1971-1978 1 (CHRE-17801)";Unknown;351
"CASTRO DE VILLADONGA 1971-1978 1 (CHRE-17801)";Unknown;349
"CASTRO DE VILLADONGA 1971-1978 1 (CHRE-17801)";Unknown;369
"CASTRO DE VILLADONGA 1971-1978 2 (CHRE-17802)";Unknown;321
"CASTRO DE VILLADONGA 1971-1978 5 (CHRE-17805)";Unknown;349
"CASTULO 1974 (CHRE-17754)";Unknown;375
"CASTULO 1974 (CHRE-17754)";Unknown;385
"CASTULO 1974 (CHRE-17754)";Unknown;387
"CLUNIA 1974 3 (CHRE-17814)";Unknown;387
"CLUNIA 1974 3 (CHRE-17814)";Unknown;349
"CLUNIA 1974 3 (CHRE-17814)";Unknown;349
"CLUNIA 1974 3 (CHRE-17814)";Unknown;321
"CLUNIA 1974 3 (CHRE-17814)";Unknown;343
"COCA 1971-1973 (CHRE-17481)";Unknown;349
"COCA 1971-1973 (CHRE-17481)";Unknown;390
"COCA 1971-1973 (CHRE-17481)";Unknown;349
"HERRÁN (CHRE-17673)";Unknown;321
"HERRÁN (CHRE-17673)";Unknown;349
"HERRÁN (CHRE-17673)";Unknown;350
"LA FONOLLERA (CHRE-17864)";Barcinona;410
"MANILVA (CHRE-17840)";Unknown;387
"MANILVA (CHRE-17840)";Unknown;387
"MANILVA (CHRE-17840)";Unknown;349
"MANILVA (CHRE-17840)";Unknown;383
"MANILVA (CHRE-17840)";Unknown;375
"CORTIJO CHIRINO (CHRE-17819)";Unknown;385
"CORTIJO CHIRINO (CHRE-17819)";Unknown;387
"CORTIJO CHIRINO (CHRE-17819)";Unknown;387
"CORTIJO CHIRINO (CHRE-17819)";Unknown;383
"CORTIJO CHIRINO (CHRE-17819)";Unknown;375
"CUEVA DE ABAUNTZ (CHRE-17822)";Unknown;321
"CUEVA DE ABAUNTZ (CHRE-17822)";Unknown;349
"CUEVA DE ABAUNTZ (CHRE-17822)";Unknown;383
"CUEVA DE ABAUNTZ (CHRE-17822)";Unknown;387
"MONTORO (CHRE-17843)";Unknown;387
"MONTORO (CHRE-17843)";Unknown;385
"MONTORO (CHRE-17843)";Unknown;387
"MONTORO (CHRE-17843)";Unknown;387
"MONTORO (CHRE-17843)";Unknown;383
"MONTORO (CHRE-17843)";Unknown;321
"MONTORO (CHRE-17843)";Unknown;375
"MONTORO (CHRE-17843)";Unknown;371
"MUNTANYETA DE SANT JOSEP (CHRE-17844)";Unknown;387
"MUNTANYETA DE SANT JOSEP (CHRE-17844)";Unknown;387
"ORIPPO (CHRE-17845)";Unknown;335
"ORIPPO (CHRE-17845)";Unknown;373
"ORIPPO (CHRE-17845)";Unknown;414
"RIOSECO (CHRE-17729)";Unknown;335
"TORRALBA DE RIBOTA (CHRE-17777)";Unknown;349
"TORRALBA DE RIBOTA (CHRE-17777)";Unknown;349
"TORRALBA DE RIBOTA (CHRE-17777)";Unknown;343
"TORRALBA DE RIBOTA (CHRE-17777)";Unknown;387
"TORRECAÑOS (CHRE-17853)";Unknown;409
"TORRECAÑOS (CHRE-17853)";Unknown;387
"TORRECAÑOS (CHRE-17853)";Unknown;409
"TORRECAÑOS (CHRE-17853)";Unknown;373
"TORRECAÑOS (CHRE-17853)";Unknown;373
"TORRECAÑOS (CHRE-17853)";Unknown;351
"TORRECAÑOS (CHRE-17853)";Unknown;349
"TORRECAÑOS (CHRE-17853)";Unknown;375
"TORRECAÑOS (CHRE-17853)";Unknown;343
"TORRECAÑOS (CHRE-17853)";Unknown;321
"TORRECAÑOS (CHRE-17853)";Unknown;371
"TORRECAÑOS (CHRE-17853)";Unknown;385
"TORRECAÑOS (CHRE-17853)";Unknown;383
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;373
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;373
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;373
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;350
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;387
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;387
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;349
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;350
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;349
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;321
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;351
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;343
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;343
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;321
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;321
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;321
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;338
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;350
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;350
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;335
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;338
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;338
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;383
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;375
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;383
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;387
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;387
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;385
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;351
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;351
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;349
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;349
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;371
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;369
"SANTA MARIA DE ÉMERES - TORRE (CHRE-17854)";Unknown;350
"VALPAÇOS (CHRE-17710)";Unknown;350
"VALPAÇOS (CHRE-17710)";Unknown;354
"CAN CANTÓ (CHRE-17649)";Unknown;321
"CAN CANTÓ (CHRE-17649)";Unknown;321
"CERRO DE LA ERMITA DE SINGLA (CHRE-17809)";Unknown;350
"CERRO DE LA ERMITA DE SINGLA (CHRE-17809)";Unknown;349
"CERRO DE LA ERMITA DE SINGLA (CHRE-17809)";Unknown;349
"CERRO DE LA ERMITA DE SINGLA (CHRE-17809)";Unknown;387
"CERRO DE LA ERMITA DE SINGLA (CHRE-17809)";Unknown;383
"CÓRDOBA 1985 (CHRE-17662)";Unknown;328
"CÓRDOBA 1985 (CHRE-17662)";Unknown;351
"CÓRDOBA 1985 (CHRE-17662)";Unknown;349
"EL ALCAPARRAL (CHRE-17879)";Unknown;414
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;387
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;387
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;321
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;351
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;375
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;385
"EL PALMAR DE TROYA (CHRE-17827)";Unknown;387
"GALIANA (CHRE-17830)";Unknown;375
"GALIANA (CHRE-17830)";Unknown;383
"GALIANA (CHRE-17830)";Unknown;350
"GALIANA (CHRE-17830)";Unknown;349
"GALIANA (CHRE-17830)";Unknown;369
"GALIANA (CHRE-17830)";Unknown;371
"GALIANA (CHRE-17830)";Unknown;387
"GALIANA (CHRE-17830)";Unknown;414
"GALIANA (CHRE-17830)";Unknown;373
"GALIANA (CHRE-17830)";Unknown;393
"GALIANA (CHRE-17830)";Unknown;387
"GALIANA (CHRE-17830)";Unknown;387
"GALIANA (CHRE-17830)";Unknown;343
"GALIANA (CHRE-17830)";Unknown;349
"GALIANA (CHRE-17830)";Unknown;349
"GALIANA (CHRE-17830)";Unknown;350
"GALIANA (CHRE-17830)";Unknown;351
"GÁRGOLES DE ARRIBA (CHRE-17655)";Unknown;326
"LA CHANA (CHRE-17699)";Unknown;310
"LAS QUINTANAS (CHRE-17837)";Unknown;387
"LAS QUINTANAS (CHRE-17837)";Unknown;377
"LAS QUINTANAS (CHRE-17837)";Unknown;385
"LAS QUINTANAS (CHRE-17837)";Unknown;383
"LAS QUINTANAS (CHRE-17837)";Unknown;387
"LAS QUINTANAS (CHRE-17837)";Unknown;387
"LAS QUINTANAS (CHRE-17837)";Unknown;338
"LAS QUINTANAS (CHRE-17837)";Unknown;350
"LAS QUINTANAS (CHRE-17837)";Unknown;375
"LAS QUINTANAS (CHRE-17837)";Unknown;349
"LAS QUINTANAS (CHRE-17837)";Unknown;371
"LAS QUINTANAS (CHRE-17837)";Unknown;351
"LAS QUINTANAS (CHRE-17837)";Unknown;350
"LOS CASTROS (CHRE-17702)";Unknown;349
"MALLORCA 3 (CHRE-17764)";Unknown;385
"MONTFORTE (CHRE-17841)";Unknown;343
"MONTFORTE (CHRE-17841)";Unknown;349
"MONTFORTE (CHRE-17841)";Unknown;349
"MONTFORTE (CHRE-17841)";Unknown;387
"MONTFORTE (CHRE-17841)";Unknown;321
"PRADOSOLÍS (CHRE-17906)";Unknown;375
"PRADOSOLÍS (CHRE-17906)";Unknown;409
"SACONA (CHRE-17660)";Unknown;310
"AROUCA (CHRE-17749)";Unknown;343
"AROUCA (CHRE-17749)";Unknown;349
"FUNDO DA VILA (CHRE-17884)";Unknown;409
"QUINTA DE VILAR D’ALLEN (CHRE-17678)";Unknown;349
"QUINTA DE VILAR D’ALLEN (CHRE-17678)";Unknown;335
"QUINTA DE VILAR D’ALLEN (CHRE-17678)";Unknown;350
"AUGUSTA EMERITA (CHRE-17898)";Unknown;414
"BAENA (CHRE-17781)";Unknown;387
"BAENA (CHRE-17781)";Unknown;387
"BAENA (CHRE-17781)";Unknown;385
"BAENA (CHRE-17781)";Unknown;383
"BAENA (CHRE-17781)";Unknown;375
"GUNDREI (CHRE-17888)";Unknown;321
"GUNDREI (CHRE-17888)";Unknown;343
"GUNDREI (CHRE-17888)";Unknown;349
"GUNDREI (CHRE-17888)";Unknown;349
"GUNDREI (CHRE-17888)";Unknown;349
"GUNDREI (CHRE-17888)";Unknown;369
"GUNDREI (CHRE-17888)";Unknown;371
"GUNDREI (CHRE-17888)";Unknown;375
"GUNDREI (CHRE-17888)";Unknown;385
"GUNDREI (CHRE-17888)";Unknown;383
"GUNDREI (CHRE-17888)";Unknown;387
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;349
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;349
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;375
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;350
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;350
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;343
"LA ALCUDIA 1989 (CHRE-17748)";Unknown;349
"LA SEVILLANA (CHRE-17836)";Unknown;387
"LA SEVILLANA (CHRE-17836)";Unknown;387
"LA SEVILLANA (CHRE-17836)";Unknown;385
"LA SEVILLANA (CHRE-17836)";Unknown;383
"LA SEVILLANA (CHRE-17836)";Unknown;375
"LA SEVILLANA (CHRE-17836)";Unknown;375
"LLANO DE MEDINA (CHRE-17838)";Unknown;387
"LLANO DE MEDINA (CHRE-17838)";Unknown;387
"LLANO DE MEDINA (CHRE-17838)";Unknown;383
"LLANO DE MEDINA (CHRE-17838)";Unknown;385
"LLANO DE MEDINA (CHRE-17838)";Unknown;350
"LLANO DE MEDINA (CHRE-17838)";Unknown;369
"LLANO DE MEDINA (CHRE-17838)";Unknown;375
"PUENTE NUEVO (CHRE-17687)";Unknown;349
"PUENTE NUEVO (CHRE-17687)";Unknown;349
"PUENTE NUEVO (CHRE-17687)";Unknown;321
"PUENTE NUEVO (CHRE-17687)";Unknown;349
"PUENTE NUEVO (CHRE-17687)";Unknown;362
"PUERTO DE MAZARRÓN (CHRE-17774)";Unknown;349
"PUERTO DE MAZARRÓN (CHRE-17774)";Unknown;349
"PUERTO DE MAZARRÓN (CHRE-17774)";Unknown;371
"PUERTO DE MAZARRÓN (CHRE-17774)";Unknown;387
"PUERTO DE MAZARRÓN (CHRE-17774)";Unknown;414
"RÍO GRANDE (CHRE-17847)";Unknown;343
"RÍO GRANDE (CHRE-17847)";Unknown;349
"RÍO GRANDE (CHRE-17847)";Unknown;351
"RÍO GRANDE (CHRE-17847)";Unknown;369
"RÍO GRANDE (CHRE-17847)";Unknown;375
"RÍO GRANDE (CHRE-17847)";Unknown;385
"RÍO GRANDE (CHRE-17847)";Unknown;387
"RÍO GRANDE (CHRE-17847)";Unknown;387
"RÍO GRANDE (CHRE-17847)";Unknown;387
"RÍO GRANDE (CHRE-17847)";Unknown;373
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;375
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;371
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;350
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;350
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;383
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;414
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;387
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;387
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;373
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;321
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;321
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;321
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;321
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;349
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;343
"CASTRO DE ALVARELHOS 1992 (CHRE-17792)";Unknown;350
"FREIRIA 1993 (CHRE-17485)";Unknown;387
"FREIRIA 1993 (CHRE-17485)";Unknown;387
"FREIRIA 1993 (CHRE-17485)";Unknown;385
"FREIRIA 1993 (CHRE-17485)";Unknown;387
"FREIRIA 1993 (CHRE-17485)";Unknown;383
"FREIRIA 1993 (CHRE-17485)";Unknown;375
"CASTULO 1991 (CHRE-17767)";Unknown;349
"CASTULO 1991 (CHRE-17767)";Unknown;373
"CASTULO 1991 (CHRE-17767)";Unknown;414
"CASTULO 1991 (CHRE-17767)";Unknown;349
"CHANTADA (CHRE-17918)";Unknown;414
"CÓRDOBA 1992 (CHRE-17789)";Unknown;349
"CÓRDOBA 1992 (CHRE-17789)";Unknown;387
"CÓRDOBA 1992 (CHRE-17789)";Unknown;369
"CÓRDOBA 1992 (CHRE-17789)";Unknown;385
"CÓRDOBA 1992 (CHRE-17789)";Unknown;375
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;343
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;349
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;349
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;371
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;387
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;409
"MÁLAGA 1995 - ROMAN THEATRE (CHRE-17852)";Unknown;409
"PEDREGAL (CHRE-17752)";Unknown;350
"PEDREGAL (CHRE-17752)";Unknown;343
"PEDREGAL (CHRE-17752)";Unknown;349
"PEDREGAL (CHRE-17752)";Unknown;383
"RONDA (CHRE-17787)";Unknown;387
"RONDA (CHRE-17787)";Unknown;387
"RONDA (CHRE-17787)";Unknown;387
"RONDA (CHRE-17787)";Unknown;375
"RONDA (CHRE-17787)";Unknown;343
"RONDA (CHRE-17787)";Unknown;383
"RONDA (CHRE-17787)";Unknown;385
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;350
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;350
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;349
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;373
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;373
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;414
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;401
"VALENCIA - CALLE AVELLANAS (CHRE-17788)";Unknown;409
"PARADELA-SEQUEIRO LONGO (CHRE-17846)";Unknown;350
"PARADELA-SEQUEIRO LONGO (CHRE-17846)";Unknown;349
"PARADELA-SEQUEIRO LONGO (CHRE-17846)";Unknown;349
"PARADELA-SEQUEIRO LONGO (CHRE-17846)";Unknown;373
"PARADELA-SEQUEIRO LONGO (CHRE-17846)";Unknown;387
"PARADELA-SEQUEIRO LONGO (CHRE-17846)";Unknown;414
"RIBEIRA DA PENA 1997 (CHRE-17858)";Unknown;349
"RIBEIRA DA PENA 1997 (CHRE-17858)";Unknown;350
"RIBEIRA DA PENA 1997 (CHRE-17858)";Unknown;371
"RIBEIRA DA PENA 1997 (CHRE-17858)";Unknown;335
"RIBEIRA DA PENA 1997 (CHRE-17858)";Unknown;343
"CASTRO DE O CASTELO 1997 2 (CHRE-17665)";Unknown;343
"SALAMANCA - EL BOTÁNICO (CHRE-17880)";Unknown;414
"CONIMBRIGA 2003-2004 (CHRE-3634)";Unknown;321
"CONIMBRIGA 2003-2004 (CHRE-3634)";Unknown;349
"CONIMBRIGA 2003-2004 (CHRE-3634)";Unknown;350
"CONIMBRIGA 2003-2004 (CHRE-3634)";Unknown;350
"LAMEIRA (CHRE-17891)";Unknown;409
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;371
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;375
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;369
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;350
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;383
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;349
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;409
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;426
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;387
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;409
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;387
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;393
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;321
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;321
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;321
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;310
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;321
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;333
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;321
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;328
"MONTE MOZINHO 2004 (CHRE-17659)";Unknown;328
"TOSSAL DE LA BASSES (CHRE-17855)";Unknown;349
"TOSSAL DE LA BASSES (CHRE-17855)";Unknown;349
"TOSSAL DE LA BASSES (CHRE-17855)";Unknown;349
"TOSSAL DE LA BASSES (CHRE-17855)";Unknown;387
"TOSSAL DE LA BASSES (CHRE-17855)";Unknown;409
"CERRO DE LA CASA DE LA CONDESA (CHRE-17769)";Unknown;371
"CERRO DE LA CASA DE LA CONDESA (CHRE-17769)";Unknown;369
"CERRO DE LA CASA DE LA CONDESA (CHRE-17769)";Unknown;349
"CERRO DE LA CASA DE LA CONDESA (CHRE-17769)";Unknown;350
"LOS CIPRESES (CHRE-17723)";Unknown;321
"LOS CIPRESES (CHRE-17723)";Unknown;373
"LOS CIPRESES (CHRE-17723)";Unknown;349
"LOS CIPRESES (CHRE-17723)";Unknown;349
"SANTIBÁÑEZ DE LA SIERRA (CHRE-7374)";Unknown;422
