hoard;mint;num_coins;year
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Italia;1;398
Britannia;Gallia;3;351
Britannia;Gallia;1;371
Britannia;Germany;4;351
Britannia;Germany;1;351
Britannia;"Iberian Peninsula";4;351
Britannia;"Iberian Peninsula";8;351
Britannia;Italia;2;376
Britannia;Italia;3;383
Britannia;Gallia;5;359
Britannia;Gallia;4;359
Britannia;Italia;2;371
Britannia;Germany;4;376
Britannia;Germany;12;371
Britannia;Germany;3;383
Britannia;"Iberian Peninsula";1;361
Britannia;Egypt;1;358
Britannia;"Iberian Peninsula";2;348
Britannia;Germany;1;335
Britannia;Germany;3;338
Britannia;Germany;6;344
Britannia;Germany;1;369
Britannia;Germany;1;371
Britannia;"Iberian Peninsula";1;358
Britannia;"Iberian Peninsula";1;332
Britannia;Croatia;4;372
Britannia;"Iberian Peninsula";1;338
Britannia;"Iberian Peninsula";2;335
Britannia;"Iberian Peninsula";2;359
Britannia;"Iberian Peninsula";5;369
Britannia;"Iberian Peninsula";10;371
Britannia;"Iberian Peninsula";1;372
Britannia;Germany;1;379
Britannia;Croatia;5;369
Britannia;Italia;4;369
Britannia;Gallia;2;372
Britannia;Italia;4;371
Britannia;Gallia;1;381
Britannia;Gallia;1;338
Britannia;Gallia;12;369
Britannia;Gallia;16;371
Britannia;Gallia;28;371
Britannia;Anatolia;0;335
Britannia;Italia;2;371
Britannia;Anatolia;1;338
Britannia;Anatolia;1;371
Britannia;Gallia;11;369
Britannia;Gallia;6;371
Britannia;Gallia;6;372
Britannia;Italia;1;369
Britannia;Gallia;1;363
Britannia;Germany;1;361
Britannia;Croatia;1;371
Britannia;"Iberian Peninsula";2;323
Britannia;"Iberian Peninsula";42;351
Britannia;"Iberian Peninsula";1;357
Britannia;"Iberian Peninsula";1;335
Britannia;Anatolia;1;371
Britannia;Germany;12;383
Britannia;"Iberian Peninsula";3;361
Britannia;"Iberian Peninsula";2;383
Britannia;"Iberian Peninsula";4;391
Britannia;"Iberian Peninsula";4;395
Britannia;"Iberian Peninsula";1;371
Britannia;"Iberian Peninsula";2;376
Britannia;"Iberian Peninsula";1;359
Britannia;Germany;2;391
Britannia;Germany;5;377
Britannia;Italia;1;383
Britannia;Germany;8;371
Britannia;Croatia;1;377
Britannia;Italia;3;369
Britannia;Italia;27;398
Britannia;Italia;1;391
Britannia;Gallia;1;361
Britannia;Gallia;2;391
Britannia;Gallia;1;357
Britannia;Gallia;1;361
Britannia;Italia;1;390
Britannia;Italia;1;397
Britannia;Germany;1;393
Britannia;Germany;1;383
Britannia;Germany;1;390
Britannia;"Iberian Peninsula";1;381
Britannia;"Iberian Peninsula";1;397
Britannia;"Iberian Peninsula";1;383
Britannia;"Iberian Peninsula";1;372
Britannia;"Iberian Peninsula";1;395
Britannia;"Iberian Peninsula";1;397
Britannia;"Iberian Peninsula";1;397
Britannia;Italia;1;398
Britannia;Anatolia;1;365
Britannia;"Iberian Peninsula";1;378
Britannia;Germany;3;371
Britannia;Germany;1;365
Britannia;Germany;1;371
Britannia;Germany;1;371
Britannia;Germany;1;373
Britannia;Germany;5;390
Britannia;Germany;3;385
Britannia;"Iberian Peninsula";2;359
Britannia;"Iberian Peninsula";1;363
Britannia;"Iberian Peninsula";1;369
Britannia;"Iberian Peninsula";3;369
Britannia;"Iberian Peninsula";2;380
Britannia;Germany;1;391
Britannia;"Iberian Peninsula";2;379
Britannia;"Iberian Peninsula";1;385
Britannia;"Iberian Peninsula";2;393
Britannia;"Iberian Peninsula";6;391
Britannia;"Iberian Peninsula";2;398
Britannia;"Iberian Peninsula";8;398
Britannia;"Iberian Peninsula";2;371
Britannia;"Iberian Peninsula";1;369
Britannia;"Iberian Peninsula";4;395
Britannia;"Iberian Peninsula";5;383
Britannia;"Iberian Peninsula";11;391
Britannia;"Iberian Peninsula";1;360
Britannia;Germany;1;395
Britannia;Germany;1;388
Britannia;Gallia;1;363
Britannia;Italia;1;380
Britannia;Gallia;1;385
Britannia;Gallia;2;362
Britannia;Gallia;1;390
Britannia;Gallia;1;360
Britannia;Gallia;1;362
Britannia;Italia;1;387
Britannia;Italia;1;393
Britannia;Italia;1;389
Britannia;Italia;6;393
Britannia;Italia;18;398
Britannia;Italia;1;391
Britannia;Italia;1;380
Britannia;Italia;1;385
Britannia;Germany;1;393
Britannia;Italia;1;365
Britannia;Italia;1;365
Britannia;Germany;4;375
Britannia;Germany;1;375
Britannia;Germany;3;381
Britannia;Germany;1;379
Britannia;Germany;1;380
Britannia;Germany;1;380
Britannia;Germany;1;383
Britannia;Germany;1;384
Britannia;Germany;1;385
Britannia;"Iberian Peninsula";4;362
Britannia;Anatolia;2;383
Britannia;Italia;8;401
Britannia;Germany;1;390
Britannia;Germany;2;380
Britannia;Germany;7;390
Britannia;Germany;1;379
Britannia;Greece;1;390
Britannia;Greece;1;380
Britannia;Serbia;1;394
Britannia;Italia;10;412
Britannia;Anatolia;2;385
Britannia;Italia;1;412
Britannia;Italia;78;397
Britannia;Italia;38;392
Britannia;Italia;1;385
Britannia;Italia;1;388
Britannia;Italia;1;380
Britannia;Gallia;2;390
Britannia;"Iberian Peninsula";1;409
Britannia;Anatolia;1;338
Britannia;Italia;2;327
Britannia;Italia;345;332
Britannia;Italia;13;338
Britannia;Croatia;216;332
Britannia;Croatia;14;338
Britannia;Greece;67;332
Britannia;Greece;2;338
Britannia;Germany;22;327
Britannia;Germany;9833;332
Britannia;Germany;2352;338
Britannia;Germany;3;344
Britannia;"Iberian Peninsula";1990;332
Britannia;"Iberian Peninsula";866;338
Britannia;Anatolia;28;332
Britannia;Egypt;2;332
Britannia;Anatolia;1;327
Britannia;Anatolia;2;332
Britannia;Italia;85;332
Britannia;Italia;7;338
Britannia;Gallia;1886;332
Britannia;Gallia;188;338
Britannia;Anatolia;1;327
Britannia;Anatolia;66;332
Britannia;Anatolia;4;338
Britannia;Anatolia;47;332
Britannia;Anatolia;1;338
Britannia;Anatolia;43;332
Britannia;Gallia;3369;332
Britannia;Gallia;287;338
Britannia;Italia;1;332
Britannia;Gallia;5;332
Britannia;Gallia;2;332
Britannia;Germany;1;327
Britannia;Germany;1;337
Britannia;Germany;15;332
Britannia;"Iberian Peninsula";62;332
Britannia;"Iberian Peninsula";13;337
Britannia;"Iberian Peninsula";1;337
Britannia;Italia;1;391
Britannia;Italia;1;398
Britannia;Italia;5;398
Britannia;"Iberian Peninsula";5;395
Britannia;"Iberian Peninsula";2;383
Britannia;Italia;2;332
Britannia;Gallia;12;332
Britannia;Gallia;1;337
Britannia;Gallia;21;332
Britannia;Gallia;1;337
Britannia;Italia;2;332
Britannia;Croatia;2;332
Britannia;Germany;42;332
Britannia;Germany;9;337
Britannia;"Iberian Peninsula";70;332
Britannia;"Iberian Peninsula";19;337
Britannia;"Iberian Peninsula";17;324
Britannia;"Iberian Peninsula";7;332
Britannia;Gallia;2;332
Britannia;Gallia;4;332
Britannia;Germany;1;327
Britannia;Germany;13;332
Britannia;"Iberian Peninsula";13;332
Britannia;"Iberian Peninsula";3;324
Britannia;Germany;8;335
Britannia;"Iberian Peninsula";11;335
Britannia;"Iberian Peninsula";2;335
Britannia;Italia;1;377
Britannia;Germany;2;365
Britannia;"Iberian Peninsula";1;393
Britannia;"Iberian Peninsula";1;385
Britannia;"Iberian Peninsula";2;391
Britannia;"Iberian Peninsula";2;381
Britannia;"Iberian Peninsula";1;375
Britannia;Germany;2;385
Britannia;Germany;1;371
Britannia;Germany;2;391
Britannia;Germany;1;393
Britannia;Germany;4;385
Britannia;Germany;1;383
Britannia;Germany;2;377
Britannia;Italia;1;383
Britannia;Germany;2;381
Britannia;Germany;1;375
Britannia;Germany;7;365
Britannia;Croatia;1;371
Britannia;Italia;1;365
Britannia;Italia;1;365
Britannia;Italia;1;398
Britannia;Gallia;2;390
Britannia;Gallia;2;377
Britannia;Gallia;1;357
Britannia;Gallia;1;361
Britannia;Britannia;1;326
Britannia;"Iberian Peninsula";3;332
Britannia;"Iberian Peninsula";3;349
Gallia;"Iberian Peninsula";14528;335
Palestina;"Iberian Peninsula";1;369
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;371
Palestina;"Iberian Peninsula";1;369
Palestina;"Iberian Peninsula";1;371
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;362
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;369
Palestina;"Iberian Peninsula";1;369
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;371
Palestina;"Iberian Peninsula";1;369
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;369
Palestina;Germany;1;371
Palestina;Anatolia;1;369
Palestina;Anatolia;1;369
Palestina;Italia;1;349
Palestina;Anatolia;1;349
Palestina;Anatolia;1;349
Palestina;Greece;1;349
Palestina;Croatia;1;349
Palestina;"Iberian Peninsula";1;349
Palestina;"Iberian Peninsula";1;371
Palestina;"Iberian Peninsula";1;371
Palestina;"Iberian Peninsula";1;371
Palestina;"Iberian Peninsula";1;369
Palestina;"Iberian Peninsula";1;349
Italia;Italia;1;439
Italia;Anatolia;1;439
Italia;Italia;2;439
Italia;Italia;1;439
Italia;Italia;1;439
Italia;Italia;1;439
Italia;Italia;1;439
Italia;Italia;1;425
Italia;"Iberian Peninsula";1;400
Italia;"Iberian Peninsula";2;426
Italia;"Iberian Peninsula";1;426
Italia;Anatolia;1;426
Italia;Anatolia;1;426
Italia;Anatolia;1;422
Italia;Greece;3;415
Italia;Anatolia;13;430
Italia;Italia;3;433
Italia;Italia;1;433
Italia;Italia;2;447
Italia;Italia;61;447
Italia;Italia;151;459
Italia;Italia;4;425
Italia;Italia;1;439
Italia;Italia;2;439
Italia;Italia;1;439
Italia;Italia;1;439
Italia;Italia;1;439
Italia;Italia;1;439
Italia;Anatolia;1;426
Italia;"Iberian Peninsula";3;400
Italia;Italia;1;349
Italia;"Iberian Peninsula";1;371
Italia;Croatia;1;371
Italia;Italia;1;371
Italia;"Iberian Peninsula";1;378
Italia;"Iberian Peninsula";2;378
Italia;"Iberian Peninsula";2;373
Italia;Italia;1;373
Italia;Gallia;1;371
Italia;"Iberian Peninsula";1;349
Italia;"Iberian Peninsula";1;350
Italia;Yemen;1;383
Italia;"Iberian Peninsula";2;349
Italia;"Iberian Peninsula";1;349
Italia;"Iberian Peninsula";4;349
Italia;"Iberian Peninsula";1;349
Italia;Italia;1;349
Italia;Italia;1;349
Italia;Anatolia;1;349
Italia;Italia;1;321
Italia;Gallia;1;321
Italia;"Iberian Peninsula";2;371
Italia;"Iberian Peninsula";1;349
Italia;"Iberian Peninsula";1;400
Italia;Italia;1;393
Italia;"Iberian Peninsula";2;400
Italia;"Iberian Peninsula";1;409
Italia;Egypt;1;409
Italia;"Iberian Peninsula";1;409
Italia;"Iberian Peninsula";1;387
Italia;Yemen;2;385
Italia;Italia;1;385
Italia;Yemen;1;387
Italia;Yemen;1;409
Italia;"Iberian Peninsula";1;401
Italia;"Iberian Peninsula";1;350
Italia;"Iberian Peninsula";1;401
Italia;"Iberian Peninsula";1;393
Italia;Italia;1;393
Italia;Gallia;1;387
Italia;"Iberian Peninsula";1;387
Italia;Italia;1;399
Italia;Yemen;1;385
Italia;"Iberian Peninsula";2;379
Italia;"Iberian Peninsula";2;385
Italia;"Iberian Peninsula";1;373
Moldova;Anatolia;1;353
Netherlands;Germany;1;385
Netherlands;Germany;1;347
Netherlands;Germany;1;352
Netherlands;Germany;1;352
Netherlands;Germany;1;335
Netherlands;Anatolia;1;365
Netherlands;Anatolia;1;365
Netherlands;Anatolia;1;365
Netherlands;Anatolia;1;365
Netherlands;Anatolia;1;365
Netherlands;Serbia;1;394
Netherlands;Serbia;1;394
Netherlands;Germany;1;371
Netherlands;Germany;1;371
Netherlands;Germany;1;390
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;Germany;1;385
Netherlands;Italia;1;385
Netherlands;Italia;1;404
Romania;"Iberian Peninsula";4;410
Romania;Italia;1;430
Russia;Anatolia;1;426
"Iberian Peninsula";"Iberian Peninsula";5;349
"Iberian Peninsula";"Iberian Peninsula";2;371
"Iberian Peninsula";"Iberian Peninsula";200;414
"Iberian Peninsula";"Iberian Peninsula";0;369
"Iberian Peninsula";"Iberian Peninsula";0;371
"Iberian Peninsula";"Iberian Peninsula";0;375
"Iberian Peninsula";"Iberian Peninsula";0;383
"Iberian Peninsula";"Iberian Peninsula";0;387
"Iberian Peninsula";"Iberian Peninsula";0;387
Switzerland;"Iberian Peninsula";1;371
Switzerland;"Iberian Peninsula";1;369
Switzerland;"Iberian Peninsula";1;371
Anatolia;"Iberian Peninsula";2;310
Anatolia;"Iberian Peninsula";4;401
Anatolia;"Iberian Peninsula";32;401
Anatolia;"Iberian Peninsula";1;453
Anatolia;"Iberian Peninsula";14;422
Anatolia;"Iberian Peninsula";11;422
Anatolia;"Iberian Peninsula";10;422
Anatolia;"Iberian Peninsula";7;385
Anatolia;"Iberian Peninsula";11;414
Anatolia;"Iberian Peninsula";33;408
Anatolia;"Iberian Peninsula";16;387
Anatolia;"Iberian Peninsula";1;343
Anatolia;"Iberian Peninsula";22;373
Anatolia;"Iberian Peninsula";5;383
Anatolia;"Iberian Peninsula";13;371
Anatolia;"Iberian Peninsula";1;364
Anatolia;"Iberian Peninsula";2;369
Anatolia;"Iberian Peninsula";18;338
Anatolia;"Iberian Peninsula";1;363
Anatolia;"Iberian Peninsula";1;349
Anatolia;"Iberian Peninsula";6;349
Anatolia;"Iberian Peninsula";11;414
Belarus;Croatia;1;338
Belarus;Anatolia;1;342
Belarus;Anatolia;1;338
Belarus;Anatolia;1;342
Belarus;Croatia;1;335
Belarus;Croatia;1;335
China;Anatolia;1;499
Scandinavia;Anatolia;1;435
Scandinavia;Italia;1;447
Scandinavia;"Iberian Peninsula";1;409
Scandinavia;"Iberian Peninsula";1;456
Gallia;Germany;1;380
Germany;Croatia;1;342
Germany;Italia;1;415
Germany;Italia;1;415
Germany;Italia;1;440
Germany;Italia;1;440
Germany;Italia;1;462
"Unknown location-238";"Iberian Peninsula";0;321
Palestina;Anatolia;1;421
Italia;"Iberian Peninsula";32;409
Italia;Italia;260;463
Italia;"Iberian Peninsula";243;469
Italia;"Iberian Peninsula";162;439
Italia;"Iberian Peninsula";143;465
Italia;"Iberian Peninsula";1;426
Italia;"Iberian Peninsula";2;401
Italia;"Iberian Peninsula";70;459
Italia;"Iberian Peninsula";35;426
Italia;Italia;10;472
Italia;"Iberian Peninsula";4;439
Italia;"Iberian Peninsula";1;439
Italia;"Iberian Peninsula";1;439
Italia;"Iberian Peninsula";14;455
Italia;"Iberian Peninsula";18;453
Italia;"Iberian Peninsula";4;455
"Unknown location-239";"Iberian Peninsula";4;350
Netherlands;Gallia;1;459
Netherlands;Anatolia;1;371
Netherlands;Germany;1;371
Netherlands;Germany;1;390
Netherlands;Germany;1;409
Netherlands;Germany;3;415
Netherlands;Germany;1;390
Netherlands;Italia;1;398
Netherlands;"Iberian Peninsula";2;409
Netherlands;"Iberian Peninsula";2;409
Netherlands;Gallia;1;409
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;"Iberian Peninsula";1;439
Netherlands;Italia;1;385
Netherlands;"Iberian Peninsula";1;459
Netherlands;Germany;1;390
Netherlands;Germany;1;390
Netherlands;Italia;1;398
Netherlands;Italia;1;398
Netherlands;Italia;1;404
Netherlands;Italia;1;404
Netherlands;Italia;1;404
Netherlands;Italia;1;404
Netherlands;Italia;1;404
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;Germany;1;409
Netherlands;Gallia;1;409
Netherlands;Germany;1;412
Netherlands;Italia;1;424
Netherlands;Italia;1;428
Netherlands;Italia;1;428
Netherlands;Italia;1;428
Netherlands;Italia;1;428
Netherlands;Italia;1;437
Netherlands;Gallia;1;447
Netherlands;Gallia;1;447
Netherlands;Italia;1;398
Netherlands;Gallia;1;407
Netherlands;Greece;1;380
Poland;Anatolia;1;424
"Iberian Peninsula";Anatolia;3;350
"Iberian Peninsula";Gallia;1;369
"Iberian Peninsula";Anatolia;1;369
"Iberian Peninsula";Italia;2;369
"Iberian Peninsula";"Iberian Peninsula";53;335
"Iberian Peninsula";Anatolia;1;335
"Iberian Peninsula";Gallia;1;335
"Iberian Peninsula";Greece;1;350
"Iberian Peninsula";Croatia;1;369
"Iberian Peninsula";Italia;2;350
"Iberian Peninsula";"Iberian Peninsula";61;350
"Iberian Peninsula";Germany;1;350
"Iberian Peninsula";Gallia;7;350
"Iberian Peninsula";Anatolia;1;350
"Iberian Peninsula";"Iberian Peninsula";1;350
"Iberian Peninsula";Greece;1;350
"Iberian Peninsula";Gallia;2;350
"Iberian Peninsula";Anatolia;1;369
"Iberian Peninsula";Italia;2;371
"Iberian Peninsula";Gallia;4;350
"Iberian Peninsula";Italia;2;439
"Iberian Peninsula";Italia;1;439
"Iberian Peninsula";"Iberian Peninsula";6;407
"Iberian Peninsula";Anatolia;1;414
"Iberian Peninsula";"Iberian Peninsula";7;414
"Iberian Peninsula";Greece;1;414
"Iberian Peninsula";Italia;2;401
"Iberian Peninsula";Croatia;1;371
"Iberian Peninsula";Italia;1;387
"Iberian Peninsula";"Iberian Peninsula";1;378
"Iberian Peninsula";"Iberian Peninsula";1;383
"Iberian Peninsula";"Iberian Peninsula";1;375
"Iberian Peninsula";Gallia;1;375
"Iberian Peninsula";Gallia;1;375
"Iberian Peninsula";Anatolia;1;375
"Iberian Peninsula";"Iberian Peninsula";3;371
"Iberian Peninsula";Italia;3;350
"Iberian Peninsula";Anatolia;1;349
"Iberian Peninsula";Anatolia;2;321
"Iberian Peninsula";"Iberian Peninsula";1;335
"Iberian Peninsula";Anatolia;1;343
"Iberian Peninsula";Gallia;1;343
"Iberian Peninsula";Gallia;13;343
"Iberian Peninsula";"Iberian Peninsula";1;338
"Iberian Peninsula";Croatia;1;338
"Iberian Peninsula";Gallia;1;338
"Iberian Peninsula";Gallia;2;338
"Iberian Peninsula";"Iberian Peninsula";1;335
"Iberian Peninsula";Germany;1;335
"Iberian Peninsula";Gallia;1;335
"Iberian Peninsula";Gallia;1;335
"Iberian Peninsula";Italia;3;335
"Iberian Peninsula";"Iberian Peninsula";1;350
"Iberian Peninsula";Anatolia;1;350
"Iberian Peninsula";Anatolia;1;321
"Iberian Peninsula";Anatolia;1;321
"Iberian Peninsula";"Iberian Peninsula";2;343
"Iberian Peninsula";Italia;5;343
"Iberian Peninsula";Italia;1;349
"Iberian Peninsula";Gallia;2;349
"Iberian Peninsula";"Iberian Peninsula";15;349
"Iberian Peninsula";Anatolia;1;349
"Iberian Peninsula";Anatolia;1;349
"Iberian Peninsula";Anatolia;1;349
"Iberian Peninsula";Italia;1;349
"Iberian Peninsula";Anatolia;1;349
"Iberian Peninsula";Egypt;1;349
"Iberian Peninsula";Germany;2;349
"Iberian Peninsula";Anatolia;2;349
"Iberian Peninsula";Germany;2;343
"Iberian Peninsula";Anatolia;2;349
"Iberian Peninsula";Anatolia;2;349
"Iberian Peninsula";Greece;3;349
"Iberian Peninsula";Croatia;3;349
"Iberian Peninsula";Italia;3;349
"Iberian Peninsula";Gallia;11;349
"Iberian Peninsula";Croatia;1;343
"Iberian Peninsula";"Iberian Peninsula";2;350
"Iberian Peninsula";Gallia;1;350
"Iberian Peninsula";Italia;2;350
"Iberian Peninsula";Anatolia;1;349
"Iberian Peninsula";Gallia;1;349
"Iberian Peninsula";Anatolia;2;349
"Iberian Peninsula";"Iberian Peninsula";63;349
"Iberian Peninsula";Germany;2;350
"Iberian Peninsula";Italia;1;369
"Iberian Peninsula";Anatolia;1;350
"Iberian Peninsula";Italia;1;350
"Iberian Peninsula";"Iberian Peninsula";2;349
"Iberian Peninsula";Egypt;1;349
"Iberian Peninsula";Greece;42;350
"Iberian Peninsula";Greece;1;350
"Iberian Peninsula";Anatolia;1;350
"Iberian Peninsula";Italia;1;350
"Iberian Peninsula";"Iberian Peninsula";25;350
"Iberian Peninsula";Italia;1;371
"Iberian Peninsula";Croatia;2;350
"Iberian Peninsula";"Iberian Peninsula";3;387
"Iberian Peninsula";"Iberian Peninsula";14;414
"Iberian Peninsula";Italia;1;414
"Iberian Peninsula";Italia;1;409
"Iberian Peninsula";Egypt;1;409
"Iberian Peninsula";"Iberian Peninsula";3;393
"Iberian Peninsula";Gallia;1;393
"Iberian Peninsula";Anatolia;1;393
"Iberian Peninsula";"Iberian Peninsula";9;373
"Iberian Peninsula";Greece;1;371
"Iberian Peninsula";Anatolia;1;383
"Iberian Peninsula";Italia;1;383
"Iberian Peninsula";Italia;1;383
"Iberian Peninsula";"Iberian Peninsula";2;375
"Iberian Peninsula";Gallia;1;375
"Iberian Peninsula";"Iberian Peninsula";5;371
"Iberian Peninsula";Germany;2;350
"Iberian Peninsula";Gallia;2;350
"Iberian Peninsula";Gallia;2;321
"Iberian Peninsula";Anatolia;2;350
"Iberian Peninsula";"Iberian Peninsula";3;338
"Iberian Peninsula";Anatolia;1;338
"Iberian Peninsula";Italia;1;338
"Iberian Peninsula";Gallia;2;338
"Iberian Peninsula";Gallia;3;338
"Iberian Peninsula";"Iberian Peninsula";1;338
"Iberian Peninsula";"Iberian Peninsula";2;350
"Iberian Peninsula";Gallia;1;350
"Iberian Peninsula";Germany;1;350
"Iberian Peninsula";"Iberian Peninsula";1;335
"Iberian Peninsula";Germany;1;335
"Iberian Peninsula";Anatolia;1;335
"Iberian Peninsula";Anatolia;1;335
"Iberian Peninsula";Italia;1;335
"Iberian Peninsula";Gallia;2;335
"Iberian Peninsula";Italia;1;321
"Iberian Peninsula";"Iberian Peninsula";2;350
"Iberian Peninsula";Anatolia;1;321
"Iberian Peninsula";Anatolia;1;350
"Iberian Peninsula";"Iberian Peninsula";2;350
"Iberian Peninsula";Italia;2;350
"Iberian Peninsula";Gallia;3;349
"Iberian Peninsula";Gallia;6;350
"Iberian Peninsula";"Iberian Peninsula";17;349
"Iberian Peninsula";Italia;1;349
"Iberian Peninsula";Anatolia;2;349
"Iberian Peninsula";Anatolia;2;349
"Iberian Peninsula";Germany;3;349
"Iberian Peninsula";Greece;3;349
"Iberian Peninsula";Croatia;3;349
"Iberian Peninsula";Anatolia;4;349
"Iberian Peninsula";Germany;1;350
"Iberian Peninsula";Anatolia;4;349
"Iberian Peninsula";Italia;6;349
"Iberian Peninsula";Gallia;9;349
"Iberian Peninsula";"Iberian Peninsula";12;343
"Iberian Peninsula";Anatolia;1;343
"Iberian Peninsula";Greece;2;343
"Iberian Peninsula";Germany;3;343
"Iberian Peninsula";Italia;4;343
"Iberian Peninsula";Gallia;6;343
Slovenia;Italia;1;469
"Iberian Peninsula";"Iberian Peninsula";4;310
"Iberian Peninsula";"Iberian Peninsula";21;349
"Iberian Peninsula";"Iberian Peninsula";1;350
"Iberian Peninsula";"Iberian Peninsula";1;362
"Iberian Peninsula";"Iberian Peninsula";1;363
"Iberian Peninsula";"Iberian Peninsula";1;375
"Iberian Peninsula";"Iberian Peninsula";1;387
"Iberian Peninsula";"Iberian Peninsula";1;387
"Iberian Peninsula";Italia;1;439
"Iberian Peninsula";Germany;1;380
"Iberian Peninsula";Italia;1;398
"Iberian Peninsula";Gallia;1;409
"Iberian Peninsula";"Iberian Peninsula";3;369
"Iberian Peninsula";"Iberian Peninsula";7;383
"Iberian Peninsula";"Iberian Peninsula";15;387
"Iberian Peninsula";"Iberian Peninsula";17;409
"Iberian Peninsula";"Iberian Peninsula";10;409
Switzerland;"Iberian Peninsula";1290;321
Yemen;Anatolia;1;365
Yemen;Anatolia;1;371
Yemen;Anatolia;1;353
Yemen;Anatolia;1;353
Yemen;Anatolia;1;351
Yemen;Anatolia;1;351
Yemen;Anatolia;1;351
Yemen;Anatolia;1;351
Yemen;Anatolia;1;353
Yemen;Serbia;1;363
Yemen;Anatolia;1;358
Yemen;Anatolia;1;358
Yemen;Anatolia;1;358
Yemen;Anatolia;1;358
Yemen;Anatolia;1;363
Yemen;Anatolia;1;358
Yemen;Ethiopia;1;500
Yemen;Ethiopia;1;520
Yemen;Ethiopia;1;475
Yemen;Ethiopia;1;475
Yemen;Ethiopia;1;475
Yemen;Ethiopia;1;520
Yemen;Ethiopia;1;520
Algeria;"Iberian Peninsula";0;335
Algeria;"Iberian Peninsula";0;321
Algeria;"Iberian Peninsula";0;323
Austria;"Iberian Peninsula";0;310
Austria;"Iberian Peninsula";0;387
Austria;Italia;1;461
Austria;"Iberian Peninsula";1;424
Austria;Italia;1;469
Austria;"Iberian Peninsula";0;369
Austria;"Iberian Peninsula";0;439
Belgium;Italia;1;380
Belgium;"Iberian Peninsula";3;350
Belgium;"Iberian Peninsula";1;325
Belgium;"Iberian Peninsula";2;321
Belgium;"Iberian Peninsula";1;338
Belgium;"Iberian Peninsula";1;321
Belgium;"Iberian Peninsula";1;371
Belgium;Italia;16;321
Belgium;"Iberian Peninsula";15;350
Belgium;Anatolia;1;365
Belgium;"Iberian Peninsula";2;351
Belgium;"Iberian Peninsula";4;328
Belgium;"Iberian Peninsula";3;338
Belgium;"Iberian Peninsula";4;321
Belgium;"Iberian Peninsula";1;321
Belgium;"Iberian Peninsula";18;321
Belgium;"Iberian Peninsula";1;362
Belgium;"Iberian Peninsula";2;362
Belgium;"Iberian Peninsula";8;333
Belgium;"Iberian Peninsula";1;351
Belgium;"Iberian Peninsula";0;321
Belgium;"Iberian Peninsula";1;409
Belgium;"Iberian Peninsula";2;369
Belgium;"Iberian Peninsula";1;371
Belgium;"Iberian Peninsula";2;387
Belgium;"Iberian Peninsula";1;401
Belgium;"Iberian Peninsula";1;321
Belgium;Anatolia;72;482
Belgium;"Iberian Peninsula";1;349
Belgium;Greece;1;465
Belgium;Anatolia;1;439
Belgium;Anatolia;2;475
Belgium;Anatolia;1;475
Belgium;Italia;1;474
Belgium;Anatolia;8;453
Belgium;Italia;1;439
Belgium;Anatolia;2;426
Britannia;"Iberian Peninsula";1;369
Croatia;Anatolia;1;439
Croatia;Anatolia;1;426
Croatia;Italia;1;321
"Czech Republic";Italia;2;349
"Czech Republic";Greece;9;349
"Czech Republic";"Iberian Peninsula";4;349
"Czech Republic";Italia;3;349
"Czech Republic";"Iberian Peninsula";33;349
"Czech Republic";Anatolia;3;349
"Czech Republic";Anatolia;9;349
"Czech Republic";Anatolia;2;349
"Czech Republic";Greece;15;349
"Czech Republic";Serbia;37;349
"Czech Republic";Croatia;17;349
"Czech Republic";Anatolia;6;349
"Czech Republic";Anatolia;10;349
"Czech Republic";Anatolia;9;349
"Czech Republic";Anatolia;5;349
"Czech Republic";Serbia;1;349
"Czech Republic";Croatia;177;349
"Czech Republic";Croatia;7;349
"Czech Republic";Italia;5;349
"Czech Republic";Italia;1;349
"Czech Republic";"Iberian Peninsula";26;349
"Czech Republic";"Iberian Peninsula";1;349
"Czech Republic";"Iberian Peninsula";51;349
"Czech Republic";Egypt;5;349
"Czech Republic";Anatolia;16;349
"Czech Republic";Anatolia;117;349
"Czech Republic";Anatolia;40;349
