hoard;mint;num_coins;year
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;606
Israel;Turkey;1;606
Israel;Turkey;1;606
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Spain;1;649
Israel;Israel;1;725
Israel;Syria;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Palestine;1;725
Israel;Turkey;1;680
Israel;Israel;1;680
Israel;Turkey;1;655
Israel;Turkey;1;606
Israel;Turkey;1;606
Israel;Syria;1;680
Israel;Syria;1;680
Israel;Syria;1;680
Israel;Syria;1;680
Israel;Syria;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Israel;1;680
Israel;Israel;1;680
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Jordan;Iran;1;609
Jordan;Turkey;1;725
Jordan;Palestine;1;725
Jordan;Turkey;1;619
Jordan;Turkey;1;612
Jordan;Turkey;1;625
Jordan;Turkey;1;625
Jordan;Israel;1;725
Jordan;Palestine;1;725
Jordan;Turkey;1;725
Jordan;Palestine;1;725
Jordan;Turkey;1;680
Jordan;Turkey;1;680
Jordan;Turkey;1;655
Jordan;Turkey;1;655
Jordan;Israel;1;725
Jordan;Israel;1;725
Jordan;Israel;1;725
Jordan;Israel;1;725
Israel;Israel;1;725
Israel;Egypt;1;670
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Egypt;1;625
Israel;Turkey;1;629
Israel;Turkey;1;651
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;606
Israel;Syria;1;680
Israel;Syria;1;680
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;680
Israel;Turkey;1;596
Israel;Israel;1;709
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;680
Israel;Israel;1;680
Israel;Syria;1;723
Israel;Turkey;1;725
Israel;Israel;1;680
Israel;Syria;1;725
Israel;Syria;1;680
Israel;Palestine;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;680
Israel;Syria;1;709
Israel;Iran;1;714
Israel;Russia;1;714
Israel;Iraq;1;737
Israel;Iraq;1;738
Israel;Iraq;1;739
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Turkey;1;775
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Turkey;1;634
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Syria;1;680
Israel;Syria;1;745
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Iraq;1;705
Israel;Iraq;1;730
Israel;Israel;1;725
Israel;Egypt;1;749
Israel;Egypt;1;615
Israel;Turkey;1;644
Israel;Turkey;1;653
Israel;Israel;1;725
Israel;Turkey;1;725
Israel;Israel;1;725
Israel;Turkey;1;725
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;750
Israel;Turkey;1;750
Israel;Spain;1;575
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Spain;1;655
Israel;Spain;1;635
Israel;Spain;1;625
Israel;Turkey;1;592
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;750
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Turkey;1;667
Israel;Turkey;1;670
Israel;Syria;1;745
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;655
Israel;Turkey;1;655
Syria;Egypt;1;725
Jordan;Egypt;1;592
Jordan;Spain;4;625
Jordan;Turkey;1;625
Jordan;Turkey;1;655
Jordan;Jordan;1;695
Jordan;Turkey;1;725
Jordan;Syria;1;725
Jordan;Israel;1;725
Jordan;Turkey;1;725
Jordan;Syria;11;735
Jordan;Israel;1;725
Jordan;Israel;1;725
Jordan;Syria;1;743
Jordan;Syria;1;735
Jordan;Israel;1;725
Jordan;Turkey;1;725
Israel;Turkey;1;625
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Turkey;1;725
Israel;Palestine;1;725
Israel;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Syria;1;725
Jordan;Syria;1;734
Jordan;Turkey;1;655
Jordan;Israel;1;725
Jordan;Iraq;1;711
Israel;Egypt;1;625
Israel;Egypt;1;625
Israel;Egypt;1;655
Israel;Turkey;1;614
Israel;Turkey;1;643
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;611
Israel;Turkey;1;680
Israel;Egypt;1;624
Israel;Turkey;1;614
Israel;Egypt;1;625
Israel;Egypt;1;624
Israel;Egypt;1;625
Israel;Turkey;1;655
Israel;Turkey;1;624
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;626
Israel;Turkey;1;625
Israel;Turkey;1;643
Israel;Turkey;1;643
Israel;Turkey;1;613
Israel;Turkey;1;613
Israel;Turkey;1;680
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;617
Jordan;Turkey;1;655
Jordan;Israel;1;725
Jordan;Jordan;1;695
Jordan;Syria;1;725
Jordan;Syria;1;680
Jordan;Egypt;1;725
Jordan;Israel;1;725
Jordan;Turkey;1;725
Jordan;Israel;1;680
Israel;Syria;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;722
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Egypt;1;750
Syria;Turkey;1;695
Syria;Iraq;1;725
Syria;Lebanon;1;741
Syria;Syria;1;725
Syria;Syria;1;720
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;695
Syria;Syria;1;725
Syria;Syria;1;727
Syria;Syria;1;725
Syria;Syria;1;728
Syria;Turkey;1;734
Syria;Syria;1;725
Syria;Syria;1;728
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Iraq;1;723
Iraq;Iraq;1;746
Iraq;Turkey;1;643
Iraq;Turkey;1;642
Iraq;Turkey;1;644
Iraq;Syria;1;706
Iraq;Iraq;1;755
Iraq;Iraq;1;755
Iraq;Israel;1;725
Lebanon;Lebanon;1;725
Syria;Iraq;1;755
Syria;Iraq;1;117
Syria;Iraq;1;130
Syria;Iraq;1;130
Syria;Israel;1;725
Syria;Israel;1;725
Syria;Turkey;1;625
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Turkey;1;655
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Israel;1;725
Syria;Syria;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;734
Syria;Israel;1;709
Syria;Iran;1;609
Syria;Iraq;1;128
Syria;Israel;1;725
Syria;Israel;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;734
Syria;Syria;1;735
Syria;Israel;1;725
Syria;Turkey;1;725
Syria;Turkey;1;735
Syria;Turkey;1;735
Syria;Turkey;1;742
Syria;Turkey;1;742
Syria;Turkey;1;742
Syria;Turkey;1;742
Syria;Greece;1;625
Syria;Israel;1;725
Syria;Iraq;1;735
Syria;Turkey;1;725
Turkey;Iraq;1;735
Turkey;Israel;1;725
Turkey;Lebanon;1;725
Turkey;Syria;1;725
Turkey;Syria;1;725
Turkey;Syria;1;725
Turkey;Turkey;1;725
Turkey;Turkey;1;734
Turkey;Turkey;1;734
Turkey;Syria;1;725
Turkey;Turkey;1;654
Turkey;Turkey;1;654
Turkey;Turkey;1;639
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Palestine;1;725
Israel;Turkey;1;647
Israel;Turkey;1;655
Israel;Turkey;1;725
Israel;Turkey;1;654
Israel;Turkey;1;625
Israel;Palestine;1;725
Israel;Turkey;1;725
Israel;Palestine;1;725
Israel;Turkey;1;655
Israel;Turkey;1;629
Israel;Turkey;1;635
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Israel;1;680
Syria;Turkey;1;725
Syria;Palestine;1;725
Syria;Palestine;1;725
Syria;Palestine;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Egypt;1;749
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Turkey;1;738
Syria;Iraq;1;725
Syria;Iraq;1;729
Syria;Iraq;1;745
Syria;Israel;1;725
Syria;Israel;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Syria;1;725
Syria;Syria;1;720
Syria;Syria;1;743
Syria;Syria;1;743
Syria;Syria;1;743
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;742
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;734
Syria;Syria;1;735
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Syria;1;725
Syria;Israel;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Egypt;1;725
Syria;Palestine;1;725
Syria;Palestine;1;725
Syria;Palestine;1;725
Syria;Palestine;1;725
Syria;Palestine;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;734
Syria;Turkey;1;735
Syria;Turkey;1;732
Syria;Turkey;1;725
Syria;Syria;1;725
Syria;Israel;1;725
Syria;Israel;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;655
Israel;Egypt;1;725
Israel;Turkey;1;725
Israel;Turkey;1;734
Israel;Turkey;1;625
Israel;Turkey;1;750
Israel;Turkey;1;750
Israel;Turkey;1;750
Israel;Turkey;1;750
Israel;Egypt;1;738
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;655
Palestine;Egypt;1;639
Palestine;Israel;1;725
Palestine;Turkey;1;613
Palestine;Turkey;1;625
Palestine;Turkey;1;612
Palestine;Israel;1;725
Palestine;Israel;1;680
Israel;Egypt;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Spain;1;635
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Egypt;1;592
Israel;Egypt;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Syria;1;725
Israel;Israel;1;695
Israel;Egypt;1;725
Israel;Egypt;1;750
Turkey;Iraq;1;136
Palestine;Israel;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Israel;1;725
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Egypt;1;725
Palestine;Israel;1;725
Israel;Turkey;1;625
Israel;Turkey;1;631
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;725
Israel;Turkey;1;655
Palestine;Turkey;1;725
Palestine;Israel;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;655
Palestine;Turkey;1;655
Israel;Turkey;1;725
Israel;Israel;1;725
Palestine;Turkey;1;655
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Jordan;1;680
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;745
Palestine;Syria;1;734
Palestine;Syria;1;725
Palestine;Syria;1;725
Palestine;Egypt;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Turkey;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Palestine;1;725
Palestine;Turkey;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Turkey;1;734
Palestine;Turkey;78;750
Palestine;Turkey;1;753
Palestine;Egypt;1;749
Palestine;Israel;1;725
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Syria;1;743
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Egypt;1;725
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Egypt;1;750
Palestine;Turkey;1;735
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Turkey;1;734
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Palestine;Israel;1;725
Israel;Turkey;1;655
Israel;Turkey;1;655
Israel;Turkey;1;625
Israel;Turkey;1;625
Israel;Turkey;1;625
Israel;Turkey;1;655
Israel;Turkey;1;655
Syria;Turkey;1;652
Syria;Turkey;9;625
Syria;Turkey;4;654
Syria;Turkey;5;676
Syria;Turkey;3;592
Syria;Turkey;57;606
Syria;Turkey;276;625
Syria;Turkey;2;641
Syria;Turkey;155;654
Syria;Turkey;22;676
Jordan;Syria;1;718
Jordan;Syria;1;718
Jordan;Afghanistan;1;713
Jordan;Turkmenistan;1;715
Jordan;"Unknown mintner-399";1;717
Jordan;Iraq;1;711
Jordan;Iraq;1;732
Jordan;Iraq;1;734
Jordan;Jordan;1;725
Jordan;Jordan;1;725
Jordan;Jordan;1;725
Jordan;Jordan;1;725
Jordan;Jordan;1;680
Jordan;Jordan;1;680
Jordan;Jordan;1;680
Jordan;Turkey;1;725
Jordan;Turkey;1;750
Jordan;Turkey;1;750
Jordan;Turkey;1;750
Jordan;Turkey;1;750
Jordan;Turkey;1;625
Jordan;Egypt;1;725
Jordan;Israel;1;695
Israel;Egypt;1;605
Jordan;"Unknown mintner-400";1;714
Jordan;Syria;1;700
Jordan;Syria;1;710
Jordan;Turkmenistan;1;709
Jordan;Syria;1;712
Jordan;Iraq;1;709
Jordan;Iraq;1;711
Jordan;Iraq;1;715
Jordan;Iraq;1;719
Jordan;Iraq;1;722
Jordan;Iraq;1;727
Jordan;Iraq;1;728
Jordan;Iraq;1;730
Jordan;Iraq;1;730
Jordan;Iraq;1;723
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Turkey;1;725
Syria;Lebanon;1;725
Syria;Syria;1;725
Syria;Jordan;1;695
Syria;Israel;1;725
Syria;Israel;1;725
Israel;Israel;1;725
Syria;Syria;1;723
Syria;Turkey;1;629
Syria;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Jordan;1;725
Jordan;Turkey;1;606
Jordan;Turkey;1;607
Jordan;Turkey;1;605
Jordan;Syria;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Egypt;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;725
Jordan;Turkey;1;613
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
Israel;Israel;1;725
