link_density;year
193.988086738786;380
193.988086738786;381
193.988086738786;382
284.01996695446377;383
196.07160042550228;384
196.07160042550228;385
196.07160042550228;386
224.42040994931148;387
267.37331946864066;388
162.04406631438823;389
162.4440663143883;390
162.43295520327717;391
239.5996218699427;392
218.53611244635903;393
256.54555415407634;394
257.64684730536925;395
78.54960904880097;396
79.8638947630867;397
79.8638947630867;398
79.91235630154824;399
80.6572604998249;400
82.28924536836433;401
86.16703086985417;402
52.870620499135875;403
49.790240406163754;404
49.068018183941525;405
56.04170239446761;406
57.20836906113425;407
60.54355594193036;408
28.819837924730887;409
31.063427668320628;410
33.06342766832057;411
27.458817739242594;412
27.458817739242594;413
25.458817739242594;414
25.458817739242594;415
24.792151072575926;416
24.792151072575926;417
24.792151072575926;418
24.792151072575926;419
25.858817739242593;420
25.72548440590926;421
24.72548440590926;422
27.79193320765188;423
13.454005451099803;424
16.04703176688931;425
13.536959868067377;426
12.536959868067377;427
12.536959868067377;428
12.536959868067377;429
13.241245582353104;430
12.01124558235309;431
12.01124558235309;432
12.01124558235309;433
12.171245582353093;434
12.221548612656123;435
11.639730430837936;436
11.639730430837936;437
11.639730430837936;438
11.843623873460887;439
12.026957206794222;440
11.949179429016445;441
11.899179429016446;442
11.899179429016446;443
11.899179429016446;444
12.33910037763305;445
12.33910037763305;446
12.33910037763305;447
12.33910037763305;448
12.33910037763305;449
23.101362282394746;450
14.6319447047875571926;451
14.6319447047875571926;452
14.6319447047875571926;453
14.60972248256533497;454
20.69972248256533497;455
15.086796577034245;456
24.050536041312078969;457
14.1861945499985724;458
15.266194549998572;459
15.266194549998572;460
23.54397232777635;461
18.61848797606249;462
17.61848797606249;463
17.61848797606249;464
17.285154642729157;465
9.762932420506935;466
12.162932420506935;467
12.36293242050693;468
12.36293242050693;469
12.36293242050693;470
11.91848797606249;471
11.91848797606249;472
10.051821309395824;473
26.3122696845500811;474
42.59697556690302232;475
35.73864223356968899;476
7.38149937642683184;477
6.88149937642683184;478
6.63149937642683184;479
6.63149937642683184;480
6.38149937642683184;481
6.38149937642683184;482
6.38149937642683184;483
6.75831097062973039;484
6.43545382777258754;485
6.43545382777258754;486
6.43545382777258754;487
6.43545382777258754;488
6.624643016961776725;489
6.649643016961776725;490
12.58274283752234;491
5.973975049470674;492
6.111518909119797;493
6.111518909119797;494
6.111518909119797;495
7.481889279490167;496
7.148555946156834;497
7.313370760971649;498
7.149680284781173;499
7.492741112842007;500
6.494147613787449987;501
6.494147613787449987;502
6.494147613787449987;503
6.494147613787449987;504
6.494147613787449987;505
6.494147613787449987;506
6.785056704696540896;507
6.7786154808640127;508
6.792699987906266237;509
6.792699987906266237;510
6.792699987906266237;511
6.8425251627314445;512
6.642525162731444;513
6.642525162731444;514
6.642525162731444;515
6.642525162731444;516
6.642525162731444;517
11.218670020037745;518
7.535966057333811;519
7.535966057333811;520
7.5254397415443375;521
8.692106408211004;522
8.97782069392529;523
7.60745032355492;524
7.60745032355492;525
7.34099062856582425519;526
11.544956894169196;527
5.536409885622169;528
5.536409885622169;529
5.869743218955502;530
4.664403329376482;531
4.831069996043148;532
4.831069996043148;533
6.635831900805053;534
6.1028286121040916;535
6.045791575067054;536
5.56166459094007;537
4.049837095241606;538
7.33317042857494;539
7.9331704285749405;540
5.93317042857494;541
5.533170428574939;542
3.533170428574938;543
3.533170428574938;544
3.533170428574938;545
4.533170428574939;546
4.533170428574939;547
3.533170428574938;548
3.4617418571463663;549
3.5176933659550174;550
3.33119766559148;551
5.352030998924815;552
5.252030998924814;553
3.2520309989248135;554
3.2520309989248135;555
3.2747582716520864;556
3.2747582716520864;557
3.29856779546161;558
3.29856779546161;559
3.331504303398119;560
4.3362662081600245;561
3.669599541493357;562
3.646872268766084;563
3.646872268766084;564
6.350535272429088;565
5.044384182067474;566
3.0564323748385585;567
3.099877496789779;568
9.805759849730942;569
3.8057598497309564;570
3.8057598497309564;571
6.005759849730956;572
4.005759849730957;573
4.505759849730955;574
5.005759849730956;575
4.759443890914997;576
4.259443890914997;577
4.747733473672664;578
3.64057566205565;579
3.786408995388983;580
3.26009984150963111259;581
5.11009984150963111259;582
2.60057603198582158878;583
2.62835380976359936656;584
3.62835380976359936656;585
5.78168714309693269989;586
5.0758047901557562293;587
4.0758047901557562293;588
4.0996143139652800388;589
4.1162809806319467055;590
4.052398916749882823432;591
5.052398916749882823432;592
5.052398916749882823432;593
4.052398916749882823432;594
4.052398916749882823432;595
4.052398916749882823432;596
4.052398916749882823432;597
4.052398916749882823432;598
4.052398916749882823432;599
4.26758978859580693416;600
5.6522281628164644;601
6.6268493749376766;602
7.4435160416043432;603
5.4435160416043432;604
5.4435160416043432;605
5.4435160416043432;606
5.4435160416043432;607
7.4435160416043432;608
6.2768493749376766;609
7.9338386222495045;610
6.0810608444717267;611
12.553283066693949;612
12.9430085064193887;613
6.8660854294963118;614
8.977196540607423;615
8.020635454634572;616
5.770635454634572;617
5.770635454634572;618
5.570635454634572;619
5.570635454634572;620
11.9428576768567944;621
8.720635454634572;622
8.720635454634572;623
8.720635454634572;624
8.6095243435234611;625
8.564438223969256;626
8.564438223969256;627
8.564438223969256;628
9.037411196942229;629
9.092966752497785;630
16.892966752497785;631
10.02471278424382;632
10.02471278424382;633
9.02471278424382;634
9.040097399628432;635
17.373430732961765;636
10.553430732961765;637
10.886764066295099;638
15.220097399628432;639
6.7935100980411305;640
8.202616113328601408;641
11.118896865714511286;642
4.785563532381177953;643
4.785563532381177953;644
4.785563532381177953;645
4.95223019904784462;646
4.70223019904784462;647
4.70223019904784462;648
4.9196215033956707065;649
4.9796215033956707065;650
4.83202763223458;651
4.83202763223458;652
4.66536096556791;653
1.21081551102245;654
1.21081551102245;655
2.21081551102245;656
2.21081551102245;657
1.21081551102245;658
1.21081551102245;659
1.21081551102245;660
1.2774119529700195;661
1.2774119529700195;662
1.2774119529700195;663
1.2774119529700195;664
1.2774119529700195;665
1.2774119529700195;666
1.2774119529700195;667
1.96791589845065073;668
1.51220494273969502;669
1.51220494273969502;670
1.3645858951206474;671
1.7395858951206474;672
1.5221945907728213;673
1.5221945907728213;674
1.5221945907728213;675
1.4633710613610566;676
1.4633710613610566;677
1.4633710613610566;678
1.4633710613610566;679
3.638695736685732;680
3.263695736685732;681
3.263695736685732;682
3.263695736685732;683
3.263695736685732;684
3.494464967454963;685
2.8474061439256;686
4.3807394772589;687
2.23788233440174;688
2.23788233440174;689
2.27121566773507;690
2.27121566773507;691
2.27121566773507;692
2.27121566773507;693
2.27121566773507;694
9.4483836610321;695
6.67060588325432;696
6.69048458945378344;697
22.36303795659358;698
27.433334160181403;699
19.493317831480862;700
10.19915935091017777079;701
12.46999268424351110412;702
10.12713554138636824698;703
8.55213554138636824698;704
20.174357763608590469203;705
9.83150062075144761206;706
5.998167287418114278727;707
12.58150062075144761206;708
30.607816410225131822586;709
22.94114974355846515592;710
21.275673553082274679729;711
27.942340219748941346396;712
23.567340219748941346396;713
22.734006886415608013062;714
27.400673553082274679729;715
23.50508531778815703267;716
14.643974206677045921559;717
10.044902999246705364284;718
11.902045856389562507141;719
8.989545856389562507141;720
16.0881359237296298472;721
8.0881359237296298472;722
13.0881359237296298472;723
8.233399081624366;724
6.983399081624368;725
7.836030660571736;726
4.769363993905067;727
10.019363993905069;728
12.019363993905067;729
8.019363993905069;730
9.019363993905069;731
15.019363993905067;732
9.019363993905069;733
9.989952229199186;734
12.989952229199186;735
12.912946881605604;736
10.662946881605603;737
8.662946881605603;738
6.662946881605604;739
6.6629468816056034;740
4.052467083625804;741
5.7559554557188284791;742
3.7559554557188284791;743
1.650692297824091637;744
2.650692297824091637;745
2.5980607188767232159;746
4.604561900909820143;747
2.5374297849055237;748
2.50039274786849;749
3.440784904731232;750
0.7534648;751
0.7534648;752
2.6625557;753
2.131305705;754
1.08314553;755
1.08314553;756
1.2791773;757
0.0125;758
0.0125;759
0.0125;760
0.0125;761
0.0125;762
0.0125;763
0.0125;764
0.0125;765
0.0125;766
0.0125;767
0.0125;768
0.0125;769
0.0125;770
0.0125;771
0.0125;772
0.0125;773
0.0125;774
0.0125;775
0.0125;776
0.0125;777
0.0125;778
0.0125;779
0.0125;780
0.0125;781
0.0125;782
0.0125;783
0.0125;784
0.0125;785
0.0125;786
0.0125;787
0.0125;788
0.0125;789
0.0125;790
0.0125;791
0.0125;792
0.0125;793
0.0125;794
0.0125;795
0.0125;796
0.0125;797
0.0125;798
0.0125;799
0.0125;800
