hoard;mint;year
10973;266;330
10974;266;340
10977;266;371
10978;266;371
10979;266;335
10981;266;335
10984;266;352
10984;266;332
10985;266;338
10985;266;338
10985;266;344
10985;266;351
10985;266;351
10985;266;359
10944;266;354
10874;14;321
10874;17;321
10874;;321
10874;266;321
10874;;321
10874;17;320
10874;14;320
10874;266;320
10874;;338
10874;;338
10874;266;338
10874;17;349
10874;266;349
10874;266;351
10874;266;369
10874;266;371
10874;266;371
10874;266;375
10874;266;383
10874;266;387
10874;266;401
10874;266;300
10610;266;335
10610;266;369
10610;266;375
10610;266;331
10317;266;335
10317;266;371
10317;266;375
10545;266;335
10545;266;335
10545;266;371
10545;266;375
10544;266;329
10544;266;340
10544;266;369
10544;266;375
10544;266;352
10544;266;376
10971;266;332
10971;266;338
10971;266;352
10971;266;331
10847;266;321
10847;266;338
10847;266;335
10982;266;345
10591;266;334
10591;266;331
10251;266;335
10616;266;331
10370;266;335
10965;266;332
10965;266;338
10965;266;344
10965;266;358
10965;266;351
10965;266;357
10965;266;365
10965;266;371
10965;266;383
10965;266;380
10965;266;385
10965;266;391
10965;266;398
10965;266;401
10965;266;409
10965;266;352
10329;266;335
10329;266;352
10329;266;358
10329;266;371
10329;266;393
10329;266;349
10361;266;393
10361;266;390
10361;266;359
10361;266;352
10236;266;352
10962;266;323
10962;266;339
10962;266;356
10962;266;371
10962;266;395
10962;266;352
10962;266;331
10976;266;323
10976;266;335
10976;266;344
10976;266;335
10976;266;349
10976;266;351
10976;266;354
10976;266;357
10976;266;356
10976;266;371
10976;266;380
10976;266;389
10976;266;397
10976;266;352
10884;266;337
10886;266;391
10954;266;352
10956;266;369
10956;266;375
10959;266;332
10980;266;358
10975;266;331
10983;266;327
10983;266;332
10983;266;338
10983;266;335
10983;266;344
10983;266;349
10983;266;356
10983;266;369
10983;266;371
10983;266;380
10983;266;391
10184;266;331
10757;266;331
10708;266;331
10364;266;320
10364;266;349
10364;266;335
10364;266;339
10364;266;335
10364;266;351
10364;266;371
10364;266;383
10748;266;349
10748;266;340
10748;266;352
10748;266;375
10748;266;383
10863;266;349
10058;266;395
10896;266;321
10447;266;321
10859;266;321
10333;266;321
10333;266;332
10333;266;320
10333;266;338
10333;266;352
10333;266;375
10114;266;335
10114;266;375
10114;266;352
10427;266;335
10427;266;371
10427;266;375
10427;266;352
10193;266;341
10951;266;335
10951;266;351
10951;266;371
10951;266;375
10441;266;335
10441;266;371
10441;266;375
10323;266;321
10323;266;320
10323;266;338
10323;266;340
10323;266;369
10323;266;375
10558;266;325
10558;266;340
10558;266;352
10964;266;371
10964;266;331
10523;266;321
10523;266;320
10523;266;338
10592;266;349
10722;266;335
10116;266;335
10419;266;335
10837;266;352
10727;17;352
10089;266;340
10618;266;335
10740;266;335
10740;266;371
10740;266;393
10443;266;335
10443;266;354
10443;266;371
10443;266;375
10443;266;401
10443;266;393
10443;266;352
10720;266;400
10720;266;381
10378;4613;571
10378;266;546
10855;266;546
10776;17;344
10776;17;376
10776;19;343
10776;266;355
10776;;357
10776;54;362
10776;3;365
10776;266;372
10776;17;372
10776;;372
10776;17;376
10776;17;379
10776;17;385
10776;17;371
10776;266;371
10776;;361
10644;266;331
10644;266;349
10644;67;375
10644;266;387
10870;266;381
10922;266;381
10894;266;350
10165;266;352
10946;266;331
10920;266;331
10189;266;310
10875;266;331
10530;266;331
10278;266;378
10760;266;338
10426;266;331
10105;266;331
10848;266;335
10633;266;358
10633;3;383
10585;266;321
10585;266;338
10585;266;340
10585;266;351
10585;266;361
10585;266;371
10585;266;383
10845;266;381
10845;266;350
10845;266;400
10878;266;352
10878;266;383
10289;5;415
10289;201;500
10289;201;664
10289;201;677
10270;266;546
10270;3813;491
10459;266;331
10643;266;321
10937;266;352
10408;266;321
10246;266;321
10084;266;335
10829;266;321
10829;266;352
10330;266;351
10330;266;371
10621;266;352
10621;266;352
10520;266;335
10858;14;352
10858;17;352
10533;266;352
10297;266;321
10499;266;321
10263;266;325
10152;266;321
10152;266;331
10180;266;325
9611;3;433
47;931;630
9611;3;433
467;6613;552
467;6613;576
506;66;338
10043;;371
10043;;371
10043;67;371
10043;;375
10986;67;385
10987;67;334
10988;;504
10989;67;338
10990;;522
10991;2;606
10992;4213;343
10993;4213;363
10994;4213;435
10995;4213;343
10996;4213;331
10997;266;412
10998;4213;331
10998;4213;387
10999;4213;331
10999;4213;343
10999;4213;365
11000;4213;331
11001;4213;349
11002;266;387
11002;4213;338
11003;266;337
11004;4213;426
11005;19;331
11006;3414;349
11007;266;375
11007;266;465
11007;266;401
11008;266;331
11009;266;401
11010;266;343
11011;266;387
11011;266;375
11011;266;409
11011;266;401
11012;266;453
11013;266;375
11014;266;349
11015;201;363
11016;266;331
11017;266;331
11017;266;325
11017;266;338
11017;17;343
11017;17;338
11017;67;350
11017;171;351
11017;17;351
11017;266;352
11017;266;350
11017;144;369
11017;54;371
11018;174;331
11018;266;326
11018;229;325
11019;266;349
11020;266;331
11021;266;331
11021;266;338
11022;67;338
11022;171;371
11023;17;331
11024;266;401
11025;266;349
11025;266;371
11025;266;369
11025;266;387
11025;266;409
11026;266;331
11026;266;331
11026;266;349
11026;266;331
11027;266;385
11027;266;401
11028;266;465
11029;266;426
11029;266;401
11030;266;349
11031;266;331
11032;266;331
11032;266;361
11033;68;331
11034;229;331
11034;17;349
11034;266;369
11035;266;453
11036;266;409
11037;266;331
11038;67;375
11038;266;401
11039;3414;465
11040;266;338
11041;266;453
11042;266;349
11043;52;401
11044;266;349
11045;19;331
11046;266;349
11046;266;439
11047;266;371
11047;266;349
11048;266;387
11049;266;331
11050;266;369
11051;266;349
11051;66;349
11052;266;362
511;266;512
9611;3;433
9611;3;433
9611;3;433
9611;3;433
9239;4213;332
9239;66;332
9239;4213;355
9239;4213;336
9239;201;337
9239;66;337
9239;4213;337
9239;201;338
9239;4213;338
9239;4213;349
9239;4213;348
9239;4213;348
9239;66;347
9239;4213;347
9239;4213;354
9239;66;354
9239;4213;354
9239;1;356
9239;4213;363
9239;4213;369
9239;1;369
9239;4213;380
9239;66;380
9239;4213;380
9239;201;381
9239;66;387
9239;229;392
9239;4213;390
9239;4213;395
9239;4213;398
9239;66;398
9239;53;398
9239;66;402
9239;4213;406
9239;4213;407
9239;4213;407
9239;66;407
9239;4213;430
9239;3414;435
9239;3414;453
9239;66;453
9239;4213;453
9239;3414;482
9239;4213;412
9239;4213;412
9239;201;508
9239;201;508
9239;3414;508
9239;201;522
9239;201;571
9239;52;573
9239;66;583
9239;4213;627
9239;4213;627
9239;201;627
9239;201;614
9239;201;622
9239;201;639
9239;201;654
9239;5019;653
9239;201;653
9239;3414;625
9239;3414;625
9239;334;722
9239;5019;722
9239;5019;722
334;174;327
334;53;327
334;68;327
334;3;327
334;4213;362
334;174;332
334;201;332
334;229;332
334;3;332
334;17;332
334;266;340
334;174;336
334;201;336
334;229;336
334;229;336
334;3;336
334;201;338
334;66;339
334;66;339
334;174;338
334;174;338
334;174;338
334;174;338
334;201;339
334;53;338
334;53;338
334;53;338
334;68;339
334;229;338
334;3;338
334;3;338
334;3;338
334;3;338
334;3;338
334;67;338
334;17;338
334;17;339
334;17;338
334;4213;338
334;4213;338
334;66;343
334;171;343
334;171;343
334;174;343
334;174;343
334;174;343
334;174;343
334;174;343
334;174;343
334;201;343
334;201;343
334;53;343
334;53;343
334;68;343
334;229;343
334;229;343
334;229;343
334;229;343
334;229;343
334;3;343
334;3;343
334;3;343
334;3;343
334;67;343
334;17;343
334;17;343
334;4213;343
334;4213;343
334;4213;343
334;4213;343
334;4213;343
334;171;348
334;174;348
334;17;350
334;66;352
334;174;352
334;201;352
334;201;352
334;52;352
334;3;351
334;19;352
334;4213;352
334;4213;352
334;266;363
334;171;353
334;3;353
334;3;353
334;3;353
334;3;353
334;174;354
334;174;353
334;174;354
334;66;358
334;171;357
334;174;357
334;174;357
334;174;358
334;174;357
334;201;357
334;201;358
334;53;358
334;53;358
334;53;358
334;53;358
334;68;358
334;229;357
334;229;357
334;3;357
334;3;357
334;3;357
334;67;358
334;19;358
334;4213;358
334;53;364
334;4213;369
334;1;371
334;174;371
334;174;371
334;3;371
334;171;380
334;174;380
334;3;380
334;3;380
334;67;380
334;4213;380
334;53;383
334;229;385
334;52;394
334;4213;394
371;171;348
371;201;352
9611;2;436
9611;2;436
9611;2;436
9611;2;469
50;4213;380
50;4213;383
50;4213;383
50;5019;722
502;3414;592
502;201;606
502;201;606
501;4213;383
501;4213;407
501;68;414
501;4213;402
501;201;430
501;66;430
501;4213;419
501;53;430
501;66;430
501;4213;419
501;266;427
501;3414;435
501;3;447
501;3;430
501;3;433
501;66;395
9611;266;455
9611;266;455
9611;266;460
9611;266;460
9611;266;455
9611;2;460
9611;266;455
9611;266;455
9611;266;455
9611;266;455
9611;266;455
9611;4213;360
9611;4213;407
9611;4213;440
9611;266;402
501;4213;395
501;4213;415
501;66;390
501;4213;406
501;4213;369
501;4213;391
501;4213;354
501;66;358
501;4213;359
501;4213;339
501;4213;428
501;4213;398
501;266;405
501;4213;412
501;201;453
501;201;453
501;52;453
501;52;453
501;52;453
501;52;453
501;53;453
501;53;453
501;53;453
501;66;453
501;3414;453
501;3414;453
501;3414;453
501;266;475
501;201;465
501;201;465
501;3414;465
501;201;465
501;201;465
501;201;465
501;201;465
501;3414;465
501;3414;465
501;266;478
501;201;465
501;3414;465
501;201;465
501;52;465
501;3414;465
501;201;465
501;201;465
501;3414;465
501;3414;465
501;201;465
501;3414;475
501;201;475
501;3414;475
501;19;483
501;19;483
501;201;483
501;201;483
501;3414;483
501;53;483
501;53;483
501;66;483
501;3414;483
501;266;488
501;4213;472
501;201;504
501;201;504
501;201;504
501;66;504
501;201;504
501;66;504
501;66;504
501;66;522
501;201;522
501;66;522
501;66;522
501;66;522
501;66;522
501;201;509
501;66;509
501;3414;509
501;2;490
501;2;509
501;2;509
501;2;509
501;2;526
501;2;506
501;266;425
66;2;676
462;4213;340
462;4213;339
462;4213;347
9324;4213;356
9324;19;483
9324;266;530
9324;1;550
520;66;336
520;4213;336
520;201;338
520;4213;339
520;174;339
520;66;347
520;4214;344
520;4213;348
520;4213;358
520;66;358
520;4213;371
520;4213;392
520;4213;401
520;66;401
520;4213;405
520;4213;465
520;201;520
520;201;524
520;201;600
520;66;583
520;66;584
520;53;609
520;66;605
520;201;612
520;201;620
520;201;619
520;201;635
520;4;626
520;3414;635
520;201;642
520;201;642
520;201;642
520;201;643
520;201;644
520;201;646
520;201;644
520;201;653
520;201;654
520;5019;674
520;12;671
520;350;695
520;5019;722
520;5019;722
520;341;722
520;5019;722
520;5019;737
520;5413;727
246;5019;699
246;2618;704
246;1412;709
246;1362;709
246;1377;714
246;5019;716
246;2618;734
246;2618;737
246;2618;741
246;3414;624
246;337;737
246;266;625
253;5019;722
521;66;387
521;66;332
534;4213;646
534;2618;722
534;5019;743
9326;4213;337
9326;4213;412
9326;4213;371
9326;4213;371
9326;4213;378
9326;4213;371
9326;3;417
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;3;427
9326;266;500
9326;2;533
9326;4613;558
9326;4613;558
9326;3;558
9326;3;558
9326;3414;558
9326;3414;565
9326;3414;565
9326;3414;565
9326;3;572
9326;3414;572
9326;3;715
9326;3414;650
9326;3414;650
519;4213;419
11054;201;387
11055;266;351
11055;266;387
11056;201;361
11057;266;387
11058;19;409
11058;266;401
11058;198;482
11058;198;546
11058;198;748
11059;266;387
11060;68;331
11060;201;331
11060;19;331
11060;53;331
11060;67;331
11060;266;337
11061;266;362
11061;266;362
11062;4213;331
11062;4214;409
11062;3414;465
11062;3414;482
11062;3414;504
11062;3414;546
11062;198;546
11062;266;445
11063;3414;592
11064;201;546
11065;3414;546
11066;266;467
11067;3414;625
11068;3414;546
11069;3414;522
11070;3414;546
11071;3414;668
11072;3414;571
11073;3414;546
11074;201;606
11074;201;636
11074;3414;643
11075;201;592
11075;201;606
11075;201;622
11075;3414;636
11075;3414;654
11076;266;649
11077;266;546
11078;3414;546
11079;3414;546
11080;3414;656
11081;3414;639
11081;3414;644
11082;3414;546
11083;3414;625
11084;66;546
11085;3414;592
11086;53;548
11086;3414;546
11087;3414;592
11088;3414;522
366;1357;471
366;1397;471
366;1373;471
366;1405;471
366;1387;471
366;1355;471
366;1362;471
366;1389;471
366;1377;471
366;1377;464
366;1405;465
366;1377;465
366;1358;471
366;1395;465
366;1395;471
366;13414;471
366;1378;471
366;5014;471
11089;266;539
11090;198;592
11091;266;546
11092;266;749
11092;3414;746
11093;198;592
11094;201;538
11095;3414;592
11095;3414;592
11095;3414;606
11096;3414;592
11097;266;592
11098;3414;636
11099;201;522
11100;3414;592
11101;201;676
11102;3414;546
11103;3414;636
11104;3414;465
11104;3414;522
11105;266;387
11106;266;371
11106;266;465
11106;266;387
11107;266;369
11108;266;571
11109;266;350
11110;485;325
11110;485;338
11110;266;338
11111;266;331
11112;266;383
11112;266;409
11112;266;426
11112;266;435
11112;266;430
11113;266;338
11114;266;426
11115;266;344
11116;266;331
11117;266;331
11117;266;349
11118;266;349
11119;266;331
11120;266;331
11120;266;369
11120;266;338
11121;266;331
11122;266;331
11122;266;350
11122;266;369
11123;201;331
11123;266;349
11123;266;349
11124;266;331
11124;266;343
11124;266;349
11124;266;412
11124;266;375
11125;266;387
11126;266;369
11127;266;331
11128;485;331
11128;14;331
11129;266;409
11129;266;343
11129;266;343
11130;266;350
11131;266;331
11131;266;371
11132;266;349
11133;266;453
11134;266;426
11135;266;349
11136;201;338
11137;485;349
11138;266;338
11139;266;325
11139;266;331
11140;266;331
11141;266;331
11141;266;343
11141;266;387
11141;266;401
11141;266;409
11141;266;465
11141;266;482
11141;266;504
11141;266;546
11142;485;331
11142;485;325
11143;266;331
11144;485;331
11145;266;331
11146;201;387
11147;626;331
11148;201;338
197;66;336
197;66;336
197;66;336
197;66;336
197;1;336
197;4213;336
197;201;336
197;201;336
197;201;336
197;201;336
197;52;336
197;52;336
197;53;336
197;53;336
197;53;336
197;53;336
197;53;336
197;3;339
197;67;337
197;67;337
197;67;338
197;201;338
197;201;338
197;201;338
197;201;338
197;201;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;52;338
197;53;338
197;53;338
197;53;338
197;53;338
197;66;339
197;66;342
197;66;342
197;66;342
197;66;342
197;66;342
197;66;342
197;66;342
197;66;342
197;4213;338
197;4213;339
197;4213;339
197;4213;339
197;4213;338
197;3414;338
197;4213;339
197;4213;338
197;266;343
197;1;340
197;1;340
197;52;347
197;52;347
11149;201;546
11149;201;571
197;1;347
11149;201;580
197;67;347
197;19;347
11149;201;592
197;19;347
197;201;347
197;201;347
11149;201;606
197;201;347
11149;201;625
197;201;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;52;347
197;53;347
197;53;347
197;53;347
197;53;347
197;53;347
197;66;347
197;66;347
197;66;347
197;66;347
197;66;347
197;66;347
197;66;347
197;66;347
197;1;347
197;1;347
197;3414;347
197;4213;347
197;3414;347
197;4213;347
197;52;347
197;3414;349
265;4213;338
265;4213;347
265;4213;349
265;4213;355
265;4213;362
147;5;552
147;266;556
147;266;556
147;266;582
147;266;582
147;3414;545
147;3;571
147;3;571
147;266;582
436;3414;528
436;3414;625
11150;3;398
11151;2;625
11152;181;630
11153;200;630
11154;179;630
11155;201;606
11156;4213;408
11157;3813;440
11157;3813;541
11158;365;630
11159;5;437
11160;3414;522
11160;3414;522
11160;6613;574
11160;3813;504
11161;13814;617
11162;243;630
11163;3813;525
11164;3414;504
11165;3813;630
11166;3414;546
11167;577;630
11168;456;630
11169;6;547
11170;265;715
11171;13814;667
11172;232;592
11173;265;715
11174;14;650
11175;19;358
11175;3414;571
11175;4613;498
11175;2;509
11176;13814;647
11177;18;648
11178;3414;546
11179;18;630
11180;3414;571
11181;201;338
11181;67;338
11181;4213;332
11181;4213;332
11181;201;336
11182;8613;630
11183;3813;715
11184;3813;715
11185;616;715
11186;3813;534
11187;591;630
11188;611;630
11188;465;634
11188;3813;536
11189;4213;440
11190;590;630
11191;3813;515
11192;266;566
11193;13814;647
11194;591;665
11195;3813;630
11196;3813;630
11197;3813;715
11198;593;630
11199;3813;440
11200;3813;590
11201;378;715
11202;3813;508
11203;465;630
11204;202;630
11205;465;715
11206;3813;553
11207;3813;500
11208;265;715
11209;465;640
11210;14213;630
11211;549;715
11211;15;715
11212;3813;715
11213;14613;630
11214;471;630
11215;492;715
11216;3414;546
11217;3813;511
11218;5;439
11219;14214;630
11220;266;566
11221;365;590
11222;476;715
11223;52;562
11224;201;509
11225;465;715
11226;3813;630
11227;265;707
11228;479;630
11229;509;630
11230;3813;630
11231;3813;750
11232;3813;725
11233;265;715
11234;265;715
11235;381;630
11236;549;700
11237;3813;715
11237;3813;715
11237;543;715
11237;3813;725
11238;549;715
11239;549;715
11239;3813;715
11240;15013;715
11241;15013;715
11242;15013;715
11243;365;630
11244;365;630
11245;365;630
11246;2;592
11247;3813;525
11248;3414;504
11249;3414;522
11250;3813;553
11251;6613;504
11252;174;541
11253;3813;605
11253;378;605
11253;15014;605
11253;468;605
11253;185;605
11254;403;630
11255;4213;409
11255;4213;385
11255;4213;401
11255;4213;369
11255;4213;387
11255;4213;371
11256;3813;600
11257;182;715
11258;365;715
11259;15013;715
11260;193;630
11261;365;630
11262;3813;490
11262;3813;490
11262;3813;490
11263;3813;490
11264;3813;549
11265;15015;511
11266;533;630
11267;15013;715
11268;3813;490
11268;3813;490
11269;3813;630
11270;591;715
11271;465;715
11272;548;715
11273;277;630
11274;621;630
11275;246;630
11276;465;630
11277;465;630
11278;473;630
11279;473;630
11280;15413;630
11281;3813;612
11282;422;630
11283;15414;630
11284;465;640
11285;3413;494
11286;15415;630
11287;212;606
11290;15416;630
11291;230;630
11292;193;630
11293;273;630
11295;266;566
11296;249;630
11297;243;630
11298;3;505
11299;255;630
11300;193;630
11301;4613;508
11302;15813;630
11303;214;630
11304;214;630
11305;4213;482
11306;4213;482
11307;4213;408
11308;229;553
11309;15814;630
11310;3413;630
11311;456;630
11312;234;630
11313;232;592
11314;574;630
11315;182;630
11316;224;630
11317;247;630
11318;193;630
11319;247;630
11320;214;630
11321;5;412
11322;451;630
11323;246;630
11324;216;602
11326;4213;474
11327;201;453
11328;4213;408
11329;16213;630
11330;418;715
11331;419;630
11332;3413;465
11333;17;440
11334;3813;630
11335;265;715
11336;193;630
11336;16613;630
11337;591;715
11338;193;630
11339;177;630
11340;214;630
11341;17013;630
11342;4613;522
11343;3414;353
11343;4213;416
11344;3813;630
11345;3813;522
11346;193;630
11347;193;630
11348;3414;504
11349;52;338
11349;53;332
11350;3813;553
11349;52;347
11349;3414;359
11349;19;365
11351;514;535
11353;3413;630
11352;4213;354
11352;19;390
11352;3;401
11352;4213;412
11352;266;500
11354;230;630
11352;5;522
11355;378;630
11356;3414;342
11356;171;350
11357;225;630
11358;365;630
11359;4213;332
11359;3;338
11360;3813;630
11359;171;351
11361;193;630
11362;4213;336
11363;193;630
11364;6613;509
11365;3413;511
11367;232;634
11366;54;325
11366;4213;351
11366;3414;347
11366;171;358
11368;3413;565
11366;201;334
11366;3414;342
11366;3414;333
11366;66;365
11366;4213;371
11366;52;390
11369;67;331
11369;52;351
11370;193;630
11369;201;390
11371;193;576
11372;230;630
11373;193;715
11374;3413;525
11375;13814;585
11376;553;630
11377;193;630
11378;232;668
11379;266;620
11379;5017;625
11380;193;715
11381;3413;530
11382;3413;565
11382;6613;509
11383;7;474
11384;494;630
11385;283;645
11386;3813;630
11387;583;630
11388;249;630
11389;465;640
11390;17014;630
11391;403;630
11392;193;630
11393;193;630
11394;193;630
11395;193;630
11396;193;630
11397;177;630
11398;201;401
11399;201;401
11400;201;429
11401;3414;440
11402;201;482
11403;52;328
11403;3;330
11403;68;331
11403;66;335
11404;52;353
11404;201;390
11405;3;353
11405;1374;356
11405;67;371
11406;177;630
11407;3813;630
11408;3;334
11408;52;353
11408;53;352
11408;3;357
11408;3;357
11409;13814;647
11410;3;325
11410;3;326
11411;515;630
11410;68;331
11410;1;347
11410;201;352
11412;67;353
11413;3414;338
11413;3;358
11415;67;334
11415;3;350
11416;67;347
11416;67;353
11417;3;351
11418;66;347
11418;229;361
11418;201;365
11418;3414;382
11419;4213;342
11419;53;356
11419;4213;356
11419;201;467
11414;17413;630
11420;1374;571
11421;548;640
11422;17813;630
11423;184;630
11424;193;715
11425;193;630
11426;193;630
11427;193;630
11428;193;630
11429;193;630
11430;193;630
11431;193;630
11432;193;630
11433;193;630
11434;193;630
11435;193;630
11436;193;630
11437;53;333
11437;229;332
11438;193;630
11437;3414;347
11437;67;353
11437;19;352
11437;4213;354
11439;193;630
11437;4615;358
11437;68;371
11437;19;376
11437;52;380
11440;193;630
11437;53;380
11437;4213;385
11437;3414;380
11441;193;630
11437;4213;373
11437;4213;371
11437;68;380
11442;3413;511
11437;3414;389
11443;3413;511
11444;4213;474
11445;229;365
11446;3;332
11446;52;347
11447;365;715
11448;193;715
11449;193;715
11450;193;630
11451;193;630
11452;177;630
11453;177;630
11454;509;715
11455;3413;750
11456;3413;750
11457;480;630
11458;179;630
11459;232;647
11460;193;630
11461;193;630
11462;17414;630
11463;17415;630
11464;177;630
11465;3;469
11466;4213;439
11467;4213;442
11468;266;566
11469;3414;508
11470;3414;508
11471;3414;508
11472;201;527
11473;3414;546
11474;3414;546
11475;201;546
11476;3414;546
11477;201;546
11478;2;601
11479;560;630
11480;18213;630
11481;3813;553
11482;18214;648
11483;200;630
11484;247;630
11485;201;612
11486;18215;630
11487;3813;508
11488;193;630
11489;193;630
11490;3813;541
11491;503;630
11492;286;630
11493;18216;630
11494;3813;630
11495;7;476
11496;3413;520
11496;229;494
11497;232;616
11497;229;494
11497;229;412
11497;229;412
11499;229;630
11500;229;557
11501;3413;530
11501;229;494
11501;229;503
11502;229;494
11502;3413;511
11503;3813;450
11504;3413;530
11505;3813;600
11506;193;640
11507;3813;553
11508;193;715
11509;179;630
11510;3813;630
11511;6;546
11512;3413;565
11513;201;483
11514;4613;573
11515;3413;565
11516;3813;630
11517;4613;530
11518;266;452
11519;18613;555
11520;5;440
11522;538;630
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11521;201;349
11523;538;630
11523;487;630
11521;201;349
11521;54;349
11523;537;630
11523;3813;630
11521;52;349
11521;174;349
11524;4613;630
11525;3414;504
11525;3414;546
11525;3414;528
11526;4213;395
11527;2;606
11528;3813;553
11529;5019;715
11529;235;712
11529;105;706
11529;235;706
11529;75;698
11530;235;712
11531;235;712
11532;235;593
11533;263;630
11534;266;490
11535;235;712
11536;3813;553
11537;3413;465
11538;235;712
11539;179;630
11540;3813;522
11541;75;410
11542;3813;459
11543;98;698
11544;101;626
11544;933;626
11544;82;626
11544;100;626
11544;19013;633
11545;6613;577
11546;138;626
11546;933;593
11547;3813;600
11548;200;603
11549;19014;630
11550;200;630
11551;3414;349
11552;3414;349
11553;3414;331
11554;244;630
11555;200;603
11556;200;630
11557;4214;459
11558;3414;504
11559;3414;546
11560;3813;710
11561;281;630
11562;244;630
11562;188;630
11563;200;681
11564;3413;565
11565;564;630
11566;200;715
11567;266;566
11568;3813;630
11569;513;630
11570;281;630
11571;244;630
11572;19413;630
11573;216;630
11574;200;630
11575;200;630
11576;200;630
11577;184;630
11578;19414;630
11579;3413;530
11580;4213;408
11581;3413;607
11582;176;630
11583;3414;504
11584;281;630
11585;14;628
11586;265;715
11587;201;546
11587;201;571
11587;201;580
11587;201;592
11587;201;592
11587;201;592
11588;3813;630
11589;3813;553
11590;3414;546
11591;266;566
11592;4613;530
11593;;592
11594;;522
11594;201;512
11594;3;505
11594;3;522
11595;3813;508
11596;201;572
11597;494;630
11598;265;715
11599;265;715
11600;3414;546
11601;3813;541
11601;509;541
11601;486;541
11602;9415;630
11603;3813;600
11604;2;609
11605;549;715
11606;3813;508
11607;13814;667
11608;13814;617
11609;3413;525
11610;3;625
11611;2;606
11612;13814;630
11613;3813;630
11614;6613;572
11615;3813;630
11616;527;630
11617;527;630
11618;548;640
11619;19813;662
11620;3813;630
11621;265;715
11622;265;715
11623;265;715
11624;13814;612
11625;13814;667
11626;13814;630
11627;13814;622
11628;13814;617
11629;179;630
11630;265;715
11631;4213;482
11632;4213;482
11633;266;566
11634;3813;508
11635;549;715
11636;426;630
11637;592;630
11638;621;640
11639;3813;630
11640;201;371
11640;201;463
11640;201;482
11640;201;408
11640;4213;437
11640;4214;469
11640;4213;427
11641;3414;620
11642;17;440
11643;378;715
11644;265;715
11645;19814;630
11646;3813;630
11647;20213;630
11648;266;490
11649;20214;630
11650;4213;469
11651;174;510
11652;13814;612
11653;366;715
11654;465;630
11655;266;465
11656;4213;482
11657;475;630
11658;3813;504
11658;465;540
11659;3813;508
11660;4213;408
11660;4213;426
11660;4213;395
11661;3813;553
11662;3414;504
11663;465;565
11664;7;408
11665;525;640
11667;465;640
11668;578;630
11669;549;630
11670;3813;555
11671;3414;546
11672;3;440
11666;6;326
11666;485;330
11673;4213;439
11674;4213;408
11666;171;339
11675;3813;508
11666;171;353
11666;3;353
11666;1409;349
11666;3;369
11666;3;385
11666;171;385
11666;3;466
11676;3813;515
11677;4213;465
11677;4213;482
11678;431;553
11678;5;558
11679;5;440
11680;7;408
11681;543;750
11681;549;700
11681;265;700
11682;7;483
11682;201;475
11682;201;453
11683;4213;469
11683;3414;522
11683;3414;592
11683;3414;625
11684;4213;440
11685;496;630
11686;3813;738
11687;5;440
11688;20613;630
11689;193;630
11690;4213;482
11690;4213;408
11690;4213;426
11690;5;439
11691;201;343
11691;52;343
11690;4213;459
11692;3813;508
11691;66;332
11693;179;630
11691;266;332
11694;266;349
11695;266;531
11696;20614;630
11697;3813;550
11697;3813;534
11697;4613;509
11698;3813;548
11699;3813;508
11700;3414;504
11701;265;675
11702;;343
11703;67;369
11704;3414;412
11705;;338
11706;;349
11708;3813;715
11709;21013;630
11710;429;630
11711;501;630
11712;266;490
11713;3813;630
11714;200;630
11715;200;630
11716;21014;630
11717;426;630
11718;3813;553
11719;576;630
11720;190;630
11721;3414;546
11722;3813;508
11723;492;630
11724;497;630
11725;3813;549
11726;5;548
11727;3414;546
11728;266;530
11728;266;530
11729;3813;630
11730;66;546
11731;3813;590
11732;3414;546
11733;3813;630
11734;494;630
11735;198;546
11736;507;630
11738;185;630
11737;3414;571
11739;3414;571
11740;3414;571
11741;3414;571
11742;266;600
11743;52;580
11744;3414;606
11745;201;625
11746;3414;625
11747;201;625
11748;201;625
11749;3414;625
11750;201;654
11751;201;654
11752;201;654
11753;201;654
11754;3414;729
11755;3813;715
11756;492;715
11757;492;715
11758;492;715
11759;492;715
11760;487;630
11761;503;630
11762;492;630
11763;492;630
11764;563;630
11765;21015;630
11766;21016;630
11767;179;630
11768;373;630
11770;3414;548
11771;3813;565
11773;3414;736
11774;266;338
11775;266;325
11775;266;349
11775;266;369
11775;266;409
11775;266;375
11775;266;401
11776;601;630
11777;229;715
11778;4613;624
11779;3813;508
11780;4613;507
11781;3813;462
11781;3813;490
11782;3813;522
11783;3413;503
11784;188;630
11785;3414;504
11786;464;630
11787;492;496
11787;492;496
11788;4613;539
11789;509;630
11790;3414;654
11791;201;546
11792;17415;630
11793;435;550
11794;3813;630
11795;4213;440
11796;266;582
11797;563;630
11798;3813;508
11799;18216;630
11772;201;426
11800;4213;408
11801;201;426
11802;3813;629
11802;193;629
11802;179;630
11802;3813;617
11803;201;426
11804;3813;630
11806;4213;440
