region1;region2;value;year
Spain;Sweden;1.540206;418
Spain;Turkey;2.315566403465224;418
Spain;"Sri Lanka";1.91913438649755;418
Spain;Syria;0.55400555425004423;418
Spain;Spain;1.1089006;418
Poland;Spain;0.260312;418
China;Spain;0.002632;418
Netherlands;Spain;0.6192473;418
Finland;Spain;0.020833;418
Algeria;Spain;0.44937915;418
"Palestinian Territory";Spain;0.07511;418
Kazakhstan;Spain;0.012733;418
Croatia;Portugal;0.014085;418
Croatia;Spain;0.061427;418
India;Spain;0.104167;418
Cyprus;Spain;0.056548;418
Israel;Spain;0.81380824459490467142;418
Luxembourg;Spain;0.042254;418
Lebanon;Spain;0.21443137839127341;418
Slovakia;Spain;0.120431;418
France;Portugal;0.46328;418
France;Spain;1.0108542123473612;418
Italy;Spain;2.6989785915840949138;418
Italy;Portugal;0.477966;418
Azerbaijan;Spain;0.014085;418
"Czech Republic";Spain;0.078478;418
Germany;Portugal;0.049799;418
Germany;Spain;0.7980824;418
Libya;Spain;0.0942887;418
Belgium;Spain;0.059539;418
Romania;Spain;0.182200293;418
Jordan;Spain;0.05604179715;418
Denmark;Spain;0.1959558041;418
Serbia;Spain;0.0822988;418
Kyrgyzstan;Spain;0.010101;418
Slovenia;Spain;0.063087;418
Georgia;Spain;0.170815;418
Austria;Spain;0.48889643;418
Bulgaria;Spain;0.067262;418
Egypt;Portugal;0.099598;418
Egypt;Spain;0.5284055;418
Portugal;Turkey;0.462274;418
Portugal;Spain;1.43857977;418
Armenia;Spain;0.025042;418
Hungary;Spain;0.113095;418
Russia;Spain;0.104794322;418
Greece;Portugal;0.063883;418
Greece;Spain;0.373904196;418
Greece;Portugal;0.063883;419
Greece;Spain;0.373904196;419
Cyprus;Spain;0.056548;419
Portugal;Spain;1.43857977;419
Portugal;Turkey;0.462274;419
"Czech Republic";Spain;0.078478;419
Bulgaria;Spain;0.067262;419
Lebanon;Spain;0.21443137839127341;419
"Palestinian Territory";Spain;0.07511;419
Hungary;Spain;0.113095;419
Spain;"United Kingdom";4.11239109538;419
Spain;Turkmenistan;0.038462;419
Spain;Tajikistan;0.003636;419
Spain;"Sri Lanka";1.91913438649755;419
Spain;Spain;1.1089006;419
Spain;Syria;0.55400555425004423;419
Spain;Turkey;2.315566403465224;419
Spain;Ukraine;0.828731973780932;419
Spain;Sweden;1.540206;419
Spain;Tunisia;0.46269804983;419
Armenia;Spain;0.025042;419
Romania;Spain;0.182200293;419
Austria;Spain;0.48889643;419
Algeria;Spain;0.44937915;419
Libya;Spain;0.0942887;419
Egypt;Spain;0.5284055;419
Egypt;Portugal;0.099598;419
Netherlands;Spain;0.6192473;419
Finland;Spain;0.020833;419
Luxembourg;Spain;0.042254;419
Azerbaijan;Spain;0.014085;419
Georgia;Spain;0.170815;419
Denmark;Spain;0.1959558041;419
China;Spain;0.002632;419
Serbia;Spain;0.0822988;419
Kazakhstan;Spain;0.012733;419
Slovenia;Spain;0.063087;419
Croatia;Spain;0.061427;419
Croatia;Portugal;0.014085;419
Germany;Portugal;0.049799;419
Germany;Spain;0.7980824;419
Poland;Spain;0.260312;419
Kyrgyzstan;Spain;0.010101;419
Slovakia;Spain;0.120431;419
Israel;Spain;0.81380824459490467142;419
France;Spain;1.0108542123473612;419
France;Portugal;0.46328;419
Jordan;Spain;0.05604179715;419
Italy;Spain;2.6989785915840949138;419
Italy;Portugal;0.477966;419
India;Spain;0.104167;419
Russia;Spain;0.104794322;419
Belgium;Spain;0.059539;419
Lebanon;Spain;0.21443137839127341;420
Romania;Spain;0.182200293;420
Armenia;Spain;0.025042;420
Poland;Spain;0.260312;420
Azerbaijan;Spain;0.014085;420
Portugal;Turkey;0.462274;420
Portugal;Spain;1.43857977;420
Egypt;Spain;0.5284055;420
Egypt;Portugal;0.099598;420
Spain;Turkey;2.315566403465224;420
Spain;Tunisia;0.46269804983;420
Spain;Ukraine;0.862065307114265;420
Spain;"Sri Lanka";1.91913438649755;420
Spain;Syria;0.55400555425004423;420
Spain;Sweden;1.540206;420
Spain;Tajikistan;0.003636;420
Spain;Spain;1.1089006;420
Spain;"United Kingdom";4.11239109538;420
Spain;Turkmenistan;0.071795;420
France;Spain;1.0108542123473612;420
France;Portugal;0.46328;420
Finland;Spain;0.020833;420
Greece;Spain;0.373904196;420
Greece;Portugal;0.063883;420
Kyrgyzstan;Spain;0.010101;420
Georgia;Spain;0.170815;420
Italy;Spain;3.6989785915840949138;420
Italy;Portugal;0.477966;420
Luxembourg;Spain;0.042254;420
Bulgaria;Spain;0.067262;420
Cyprus;Spain;0.056548;420
Libya;Spain;0.0942887;420
"Czech Republic";Spain;0.078478;420
China;Spain;0.002632;420
Slovenia;Spain;0.063087;420
Kazakhstan;Spain;0.012733;420
Germany;Spain;0.7980824;420
Germany;Portugal;0.049799;420
Algeria;Spain;0.44937915;420
India;Spain;0.104167;420
Slovakia;Spain;0.120431;420
Jordan;Spain;0.05604179715;420
Croatia;Spain;0.061427;420
Croatia;Portugal;0.014085;420
Israel;Spain;0.81380824459490467142;420
Austria;Spain;0.48889643;420
Serbia;Spain;0.0822988;420
Belgium;Spain;0.059539;420
Denmark;Spain;0.1959558041;420
Netherlands;Spain;0.6192473;420
Hungary;Spain;0.113095;420
"Palestinian Territory";Spain;0.07511;420
Russia;Spain;0.104794322;420
Luxembourg;Spain;0.042254;421
Armenia;Spain;0.025042;421
Italy;Portugal;0.477966;421
Italy;Spain;3.61564525825076158046;421
Libya;Spain;0.0942887;421
Azerbaijan;Spain;0.014085;421
France;Spain;0.9108542123473611;421
France;Portugal;0.46328;421
Germany;Portugal;0.049799;421
Germany;Spain;0.7980824;421
Spain;Turkmenistan;0.071795;421
Spain;Spain;1.1089006;421
Spain;Turkey;2.315566403465224;421
Spain;"United Kingdom";4.11239109538;421
Spain;Ukraine;0.862065307114265;421
Spain;Syria;0.55400555425004423;421
Spain;Tajikistan;0.003636;421
Spain;Tunisia;0.46269804983;421
Spain;Sweden;1.540206;421
Spain;"Sri Lanka";1.91913438649755;421
Russia;Spain;0.154794322;421
Portugal;Spain;1.43857977;421
Portugal;Turkey;0.462274;421
Denmark;Spain;0.1959558041;421
Slovakia;Spain;0.120431;421
Belgium;Spain;0.059539;421
Slovenia;Spain;0.063087;421
Romania;Spain;0.182200293;421
Serbia;Spain;0.0822988;421
Cyprus;Spain;0.056548;421
Egypt;Spain;0.5284055;421
Egypt;Portugal;0.099598;421
Lebanon;Spain;0.21443137839127341;421
Bulgaria;Spain;0.067262;421
Kazakhstan;Spain;0.012733;421
Algeria;Spain;0.44937915;421
China;Spain;0.002632;421
Greece;Portugal;0.063883;421
Greece;Spain;0.373904196;421
Jordan;Spain;0.05604179715;421
Georgia;Spain;0.170815;421
Austria;Spain;0.48889643;421
"Czech Republic";Spain;0.078478;421
Hungary;Spain;0.113095;421
Kyrgyzstan;Spain;0.010101;421
Israel;Spain;0.81380824459490467142;421
Poland;Spain;0.260312;421
"Palestinian Territory";Spain;0.07511;421
India;Spain;0.104167;421
Finland;Spain;0.020833;421
Croatia;Portugal;0.014085;421
Croatia;Spain;0.061427;421
Netherlands;Spain;0.6192473;421
Georgia;Spain;0.170815;422
Netherlands;Spain;0.6192473;422
Israel;Spain;0.81380824459490467142;422
"Czech Republic";Spain;0.078478;422
Portugal;Spain;1.43857977;422
Portugal;Turkey;0.462274;422
Kazakhstan;Spain;0.012733;422
France;Spain;0.9108542123473611;422
France;Portugal;0.46328;422
Denmark;Spain;0.1959558041;422
Armenia;Spain;0.025042;422
Spain;Turkey;2.315566403465224;422
Spain;"Sri Lanka";1.91913438649755;422
Spain;Sweden;1.540206;422
Spain;Ukraine;0.862065307114265;422
Spain;Tajikistan;0.003636;422
Spain;Spain;1.1089006;422
Spain;Turkmenistan;0.071795;422
Spain;Syria;0.55400555425004423;422
Spain;"United Kingdom";4.11239109538;422
Spain;Tunisia;0.46269804983;422
Slovenia;Spain;0.063087;422
Azerbaijan;Spain;0.014085;422
Greece;Spain;0.373904196;422
Greece;Portugal;0.063883;422
India;Spain;0.104167;422
Hungary;Spain;0.113095;422
Finland;Spain;0.020833;422
Algeria;Spain;0.44937915;422
Luxembourg;Spain;0.042254;422
Russia;Spain;0.154794322;422
Kyrgyzstan;Spain;0.010101;422
Lebanon;Spain;0.21443137839127341;422
Serbia;Spain;0.0822988;422
Cyprus;Spain;0.056548;422
Slovakia;Spain;0.120431;422
China;Spain;0.002632;422
Austria;Spain;0.48889643;422
"Palestinian Territory";Spain;0.07511;422
Croatia;Portugal;0.014085;422
Croatia;Spain;0.061427;422
Romania;Spain;0.182200293;422
Bulgaria;Spain;0.067262;422
Italy;Spain;2.61564525825076158046;422
Italy;Portugal;0.477966;422
Libya;Spain;0.0942887;422
Poland;Spain;0.260312;422
Belgium;Spain;0.059539;422
Germany;Portugal;0.049799;422
Germany;Spain;0.7980824;422
Egypt;Spain;0.5284055;422
Egypt;Portugal;0.099598;422
Jordan;Spain;0.05604179715;422
"Palestinian Territory";Spain;0.07511;423
Cyprus;Spain;0.056548;423
Netherlands;Spain;0.6192473;423
Croatia;Portugal;0.014085;423
Croatia;Spain;0.061427;423
Egypt;Portugal;0.099598;423
Egypt;Spain;0.5284055;423
Austria;Spain;0.98889643;423
Greece;Portugal;0.063883;423
Greece;Spain;0.373904196;423
Belgium;Spain;0.559539;423
France;Portugal;0.46328;423
France;Spain;1.4108542123473615;423
Georgia;Spain;0.170815;423
Portugal;Spain;1.43857977;423
Portugal;Turkey;0.462274;423
Romania;Spain;0.182200293;423
India;Spain;0.141204;423
Italy;Spain;3.11564525825076158046;423
Italy;Portugal;0.477966;423
Hungary;Spain;0.113095;423
Bulgaria;Spain;0.067262;423
Libya;Spain;0.0942887;423
Spain;"Sri Lanka";1.91913438649755;423
Spain;Spain;1.1089006;423
Spain;Tunisia;0.9626980498;423
Spain;Sweden;1.540206;423
Spain;Turkmenistan;0.071795;423
Spain;"United Kingdom";4.11239109538;423
Spain;Turkey;2.315566403465224;423
Spain;Tajikistan;0.003636;423
Spain;Syria;0.55400555425004423;423
Spain;Ukraine;0.862065307114265;423
Lebanon;Spain;0.24384314309715576;423
Kyrgyzstan;Spain;0.010101;423
Azerbaijan;Spain;0.014085;423
Kazakhstan;Spain;0.012733;423
Slovenia;Spain;0.063087;423
"Czech Republic";Spain;0.078478;423
Germany;Spain;1.2980824;423
Germany;Portugal;0.049799;423
Armenia;Spain;0.025042;423
Russia;Spain;0.154794322;423
Algeria;Spain;0.44937915;423
China;Spain;0.002632;423
Poland;Spain;0.260312;423
Finland;Spain;0.020833;423
Slovakia;Spain;0.120431;423
Denmark;Spain;0.1959558041;423
Luxembourg;Spain;0.042254;423
Serbia;Spain;0.0822988;423
Israel;Spain;0.81380824459490467142;423
Jordan;Spain;0.05604179715;423
Portugal;Spain;0.3504985;424
Portugal;Turkey;0.140845;424
Jordan;Spain;0.05604179715;424
Luxembourg;Spain;0.042254;424
Spain;Switzerland;0.032258;424
Spain;Turkey;0.6322400523969379;424
Spain;Spain;0.27773177;424
Spain;Tajikistan;0.003636;424
Spain;Ukraine;0.3681398777049651;424
Spain;Tunisia;0.841892645561;424
Spain;Sweden;1.437462;424
Spain;"United Kingdom";0.207879922;424
Spain;Syria;0.349460099704589686;424
Spain;"Sri Lanka";0.70484867221183;424
Spain;Turkmenistan;0.071795;424
Lebanon;Spain;0.11050980976382243;424
Germany;Portugal;0.014085;424
Germany;Spain;0.544836;424
Georgia;Spain;0.135101;424
Egypt;Spain;0.3009163;424
Egypt;Portugal;0.028169;424
Romania;Spain;0.14648601;424
Belgium;Spain;0.578601;424
"Palestinian Territory";Spain;0.07511;424
Denmark;Spain;0.12452723267;424
Poland;Spain;0.346717;424
"Czech Republic";Spain;0.055751;424
Hungary;Spain;0.041667;424
Kyrgyzstan;Spain;0.010101;424
China;Spain;0.002632;424
Slovakia;Spain;0.049002;424
India;Spain;0.141204;424
Russia;Spain;0.154794322;424
Algeria;Spain;0.289869309;424
Finland;Spain;0.020833;424
Netherlands;Spain;0.255206;424
Austria;Spain;0.62829735;424
Serbia;Spain;0.0822988;424
Israel;Spain;0.61250954329620337272;424
Slovenia;Spain;0.042254;424
Azerbaijan;Spain;0.014085;424
Kazakhstan;Spain;0.012733;424
Croatia;Portugal;0.014085;424
Croatia;Spain;0.025712;424
France;Spain;0.943342691610034;424
France;Portugal;0.070423;424
Bulgaria;Spain;0.067262;424
Cyprus;Spain;0.020833;424
Italy;Portugal;0.4611041;424
Italy;Spain;2.277491207999937136091;424
Armenia;Spain;0.034573;424
Greece;Spain;0.3347336889;424
Greece;Portugal;0.028169;424
Libya;Spain;0.0715614;424
"Palestinian Territory";Spain;0.07511;425
Poland;Spain;0.346717;425
Cyprus;Spain;0.020833;425
Hungary;Spain;0.041667;425
Egypt;Spain;0.3342496;425
Egypt;Portugal;0.028169;425
Lebanon;Spain;0.11050980976382243;425
Greece;Portugal;0.028169;425
Greece;Spain;0.3347336889;425
Azerbaijan;Spain;0.014085;425
Serbia;Spain;0.1089655;425
Slovenia;Spain;0.042254;425
Luxembourg;Spain;0.042254;425
Kyrgyzstan;Spain;0.010101;425
Austria;Spain;0.62829735;425
Armenia;Spain;0.034573;425
India;Spain;0.141204;425
China;Spain;0.002632;425
Romania;Spain;0.14648601;425
Algeria;Spain;0.289869309;425
Slovakia;Spain;0.049002;425
Netherlands;Spain;0.2685393;425
Georgia;Spain;0.135101;425
Russia;Spain;0.154794322;425
Croatia;Spain;0.025712;425
Croatia;Portugal;0.014085;425
Belgium;Spain;0.578601;425
Kazakhstan;Spain;0.012733;425
Italy;Spain;2.477491207999937136091;425
Italy;Portugal;0.4611041;425
Bulgaria;Spain;0.067262;425
Finland;Spain;0.020833;425
Germany;Portugal;0.014085;425
Germany;Spain;0.544836;425
Spain;Spain;0.2910651;425
Spain;"Sri Lanka";0.736098672211834;425
Spain;"United Kingdom";0.207879922;425
Spain;Turkey;0.96557338573027125;425
Spain;Tunisia;0.841892645561;425
Spain;Sweden;1.804128;425
Spain;Syria;0.349460099704589686;425
Spain;Switzerland;0.032258;425
Spain;Ukraine;0.3681398777049651;425
Spain;Tajikistan;0.003636;425
Spain;Turkmenistan;0.071795;425
Portugal;Turkey;0.140845;425
Portugal;Spain;0.3504985;425
Jordan;Spain;0.05604179715;425
Israel;Spain;0.677092876629536706051;425
Denmark;Spain;1.54452723267;425
"Czech Republic";Spain;0.055751;425
France;Portugal;0.070423;425
France;Spain;1.0338690073995076;425
Libya;Spain;0.0715614;425
France;Portugal;0.070423;426
France;Spain;0.4692856740661743;426
Poland;Spain;0.346717;426
Slovenia;Spain;0.042254;426
Kazakhstan;Spain;0.012733;426
Serbia;Spain;0.1089655;426
Greece;Portugal;0.028169;426
Greece;Spain;0.294733689;426
Romania;Spain;0.11315267;426
Italy;Spain;1.7304641809729101091;426
Italy;Portugal;0.4611041;426
Croatia;Spain;0.025712;426
Croatia;Portugal;0.014085;426
Denmark;Spain;2.54452723267;426
Algeria;Spain;0.289869309;426
Netherlands;Spain;0.2685393;426
Luxembourg;Spain;0.042254;426
Bulgaria;Spain;0.067262;426
Georgia;Spain;0.135101;426
Slovakia;Spain;0.049002;426
India;Spain;0.141204;426
"Czech Republic";Spain;0.055751;426
Israel;Spain;0.643759543296203372718;426
Germany;Portugal;0.014085;426
Germany;Spain;0.044836;426
Austria;Spain;0.12829735;426
Armenia;Spain;0.034573;426
Hungary;Spain;0.041667;426
Jordan;Spain;0.05604179715;426
Kyrgyzstan;Spain;0.010101;426
Belgium;Spain;0.078601;426
Lebanon;Spain;0.11050980976382243;426
Spain;Tajikistan;0.003636;426
Spain;Syria;0.349460099704589686;426
Spain;"Sri Lanka";0.736098672211834;426
Spain;"United Kingdom";0.207879922;426
Spain;Turkey;0.96557338573027125;426
Spain;Sweden;1.804128;426
Spain;Tunisia;0.308559312227;426
Spain;Spain;0.2710651;426
Spain;Turkmenistan;0.033333;426
Spain;Ukraine;0.3681398777049651;426
Spain;Switzerland;0.032258;426
Cyprus;Spain;0.020833;426
Azerbaijan;Spain;0.014085;426
Egypt;Spain;0.3342496;426
Egypt;Portugal;0.028169;426
"Palestinian Territory";Spain;0.07511;426
Portugal;Turkey;0.140845;426
Portugal;Spain;0.3504985;426
Libya;Spain;0.0715614;426
Finland;Spain;0.020833;426
China;Spain;0.002632;426
Russia;Spain;0.154794322;426
Romania;Spain;0.11315267;427
Croatia;Portugal;0.014085;427
Croatia;Spain;0.025712;427
Lebanon;Spain;0.11050980976382243;427
Greece;Portugal;0.028169;427
Greece;Spain;0.294733689;427
Algeria;Spain;0.289869309;427
Bulgaria;Spain;0.067262;427
Slovakia;Spain;0.049002;427
Jordan;Spain;0.05604179715;427
Denmark;Spain;1.54452723267;427
Kyrgyzstan;Spain;0.010101;427
Spain;Turkey;0.96557338573027125;427
Spain;Syria;0.349460099704589686;427
Spain;"Sri Lanka";0.736098672211834;427
Spain;Spain;0.2710651;427
Spain;Tajikistan;0.003636;427
Spain;"United Kingdom";0.207879922;427
Spain;Switzerland;0.032258;427
Spain;Tunisia;0.308559312227;427
Spain;Ukraine;0.3681398777049651;427
Spain;Turkmenistan;0.033333;427
Spain;Sweden;1.804128;427
Serbia;Spain;0.1089655;427
Poland;Spain;0.346717;427
Hungary;Spain;0.041667;427
"Palestinian Territory";Spain;0.07511;427
Azerbaijan;Spain;0.014085;427
Kazakhstan;Spain;0.012733;427
China;Spain;0.002632;427
Portugal;Spain;0.3504985;427
Portugal;Turkey;0.140845;427
Austria;Spain;0.12829735;427
Finland;Spain;0.020833;427
"Czech Republic";Spain;0.055751;427
Egypt;Portugal;0.028169;427
Egypt;Spain;0.3342496;427
Luxembourg;Spain;0.042254;427
Israel;Spain;0.643759543296203372718;427
Netherlands;Spain;0.2685393;427
Cyprus;Spain;0.020833;427
Libya;Spain;0.0715614;427
Armenia;Spain;0.034573;427
Slovenia;Spain;0.042254;427
Germany;Spain;0.044836;427
Germany;Portugal;0.014085;427
Belgium;Spain;0.078601;427
Russia;Spain;0.154794322;427
Italy;Spain;1.7304641809729101091;427
Italy;Portugal;0.4611041;427
France;Spain;0.4692856740661743;427
France;Portugal;0.070423;427
India;Spain;0.141204;427
Georgia;Spain;0.135101;427
Kyrgyzstan;Spain;0.010101;428
Belgium;Spain;0.078601;428
Algeria;Spain;0.289869309;428
India;Spain;0.141204;428
Cyprus;Spain;0.020833;428
Finland;Spain;0.020833;428
Armenia;Spain;0.034573;428
Croatia;Portugal;0.014085;428
Croatia;Spain;0.025712;428
Austria;Spain;0.12829735;428
Serbia;Spain;0.1089655;428
Portugal;Spain;0.3504985;428
Portugal;Turkey;0.140845;428
Romania;Spain;0.11315267;428
Luxembourg;Spain;0.042254;428
Hungary;Spain;0.041667;428
Russia;Spain;0.154794322;428
Lebanon;Spain;0.11050980976382243;428
Kazakhstan;Spain;0.012733;428
Italy;Spain;1.7304641809729101091;428
Italy;Portugal;0.4611041;428
Germany;Spain;0.044836;428
Germany;Portugal;0.014085;428
Libya;Spain;0.0715614;428
Greece;Spain;0.294733689;428
Greece;Portugal;0.028169;428
Slovenia;Spain;0.042254;428
Slovakia;Spain;0.049002;428
Denmark;Spain;1.54452723267;428
"Palestinian Territory";Spain;0.07511;428
"Czech Republic";Spain;0.055751;428
Jordan;Spain;0.05604179715;428
Bulgaria;Spain;0.067262;428
Georgia;Spain;0.135101;428
Egypt;Spain;0.3342496;428
Egypt;Portugal;0.028169;428
China;Spain;0.002632;428
Israel;Spain;0.643759543296203372718;428
Poland;Spain;0.346717;428
France;Spain;0.4692856740661743;428
France;Portugal;0.070423;428
Azerbaijan;Spain;0.014085;428
Spain;Ukraine;0.3681398777049651;428
Spain;Tajikistan;0.003636;428
Spain;Turkmenistan;0.033333;428
Spain;"Unknown mintner region";0.009434;428
Spain;"Sri Lanka";0.736098672211834;428
Spain;Spain;0.2710651;428
Spain;Turkey;0.96557338573027125;428
Spain;Switzerland;0.032258;428
Spain;"United Kingdom";0.207879922;428
Spain;Sweden;1.804128;428
Spain;Syria;0.349460099704589686;428
Spain;Tunisia;0.308559312227;428
Netherlands;Spain;0.2685393;428
India;Spain;0.141204;429
Germany;Portugal;0.014085;429
Germany;Spain;0.044836;429
Finland;Spain;0.020833;429
Cyprus;Spain;0.020833;429
Croatia;Spain;0.025712;429
Croatia;Portugal;0.014085;429
Denmark;Spain;1.54452723267;429
"Palestinian Territory";Spain;0.07511;429
China;Spain;0.002632;429
Italy;Portugal;0.4611041;429
Italy;Spain;1.7304641809729101091;429
Austria;Spain;0.12829735;429
Jordan;Spain;0.05604179715;429
Azerbaijan;Spain;0.014085;429
Greece;Portugal;0.028169;429
Greece;Spain;0.294733689;429
Netherlands;Spain;0.2685393;429
Poland;Spain;0.346717;429
Spain;Sweden;1.804128;429
Spain;"Unknown mintner region";0.009434;429
Spain;"United Kingdom";0.207879922;429
Spain;Turkmenistan;0.033333;429
Spain;Spain;0.2710651;429
Spain;"Sri Lanka";0.736098672211834;429
Spain;Ukraine;0.3681398777049651;429
Spain;Tunisia;0.308559312227;429
Spain;Syria;0.349460099704589686;429
Spain;Switzerland;0.032258;429
Spain;Turkey;0.96557338573027125;429
Spain;Tajikistan;0.003636;429
Lebanon;Spain;0.11050980976382243;429
Slovenia;Spain;0.042254;429
France;Spain;0.4692856740661743;429
France;Portugal;0.070423;429
Russia;Spain;0.154794322;429
Egypt;Portugal;0.028169;429
Egypt;Spain;0.3342496;429
Slovakia;Spain;0.049002;429
Kazakhstan;Spain;0.012733;429
Serbia;Spain;0.1089655;429
Luxembourg;Spain;0.042254;429
"Czech Republic";Spain;0.055751;429
Portugal;Turkey;0.140845;429
Portugal;Spain;0.3504985;429
Bulgaria;Spain;0.067262;429
Romania;Spain;0.11315267;429
Kyrgyzstan;Spain;0.010101;429
Libya;Spain;0.0715614;429
Algeria;Spain;0.289869309;429
Hungary;Spain;0.041667;429
Armenia;Spain;0.034573;429
Georgia;Spain;0.135101;429
Israel;Spain;0.643759543296203372718;429
Belgium;Spain;0.078601;429
Italy;Spain;1.9404641809729101091;430
Italy;Portugal;0.4611041;430
Azerbaijan;Spain;0.014085;430
China;Spain;0.002632;430
India;Spain;0.141204;430
Bulgaria;Spain;0.067262;430
Croatia;Portugal;0.014085;430
Croatia;Spain;0.025712;430
Netherlands;Spain;0.2685393;430
Hungary;Spain;0.041667;430
Slovenia;Spain;0.042254;430
Egypt;Portugal;0.028169;430
Egypt;Spain;0.3742496;430
Kazakhstan;Spain;0.012733;430
Finland;Spain;0.020833;430
Russia;Spain;0.154794322;430
Libya;Spain;0.0715614;430
Jordan;Spain;0.05604179715;430
Algeria;Spain;0.289869309;430
Poland;Spain;0.446717;430
Armenia;Spain;0.034573;430
Georgia;Spain;0.135101;430
Greece;Portugal;0.028169;430
Greece;Spain;0.394733689;430
Portugal;Turkey;0.140845;430
Portugal;Spain;0.3504985;430
Germany;Spain;0.044836;430
Germany;Portugal;0.014085;430
Luxembourg;Spain;0.042254;430
Denmark;Spain;1.65881294696;430
"Palestinian Territory";Spain;0.07511;430
Lebanon;Spain;0.11050980976382243;430
Serbia;Spain;0.1089655;430
Belgium;Spain;0.078601;430
Slovakia;Spain;0.049002;430
France;Portugal;0.070423;430
France;Spain;0.5359523407328409;430
Spain;Syria;0.349460099704589686;430
Spain;"United Kingdom";0.207879922;430
Spain;Switzerland;0.032258;430
Spain;Spain;0.2710651;430
Spain;Sweden;1.804128;430
Spain;"Unknown mintner region";0.009434;430
Spain;Turkey;0.96557338573027125;430
Spain;"Sri Lanka";0.736098672211834;430
Spain;Ukraine;0.3681398777049651;430
Spain;Tunisia;0.308559312227;430
Spain;Tajikistan;0.003636;430
Spain;Turkmenistan;0.033333;430
Romania;Spain;0.11315267;430
Austria;Spain;0.12829735;430
"Czech Republic";Spain;0.155751;430
Cyprus;Spain;0.020833;430
Kyrgyzstan;Spain;0.010101;430
Israel;Spain;0.643759543296203372718;430
Kyrgyzstan;Spain;0.010101;431
"Palestinian Territory";Spain;0.07511;431
Russia;Spain;0.154794322;431
China;Spain;0.002632;431
Greece;Portugal;0.028169;431
Greece;Spain;0.394733689;431
Luxembourg;Spain;0.042254;431
Austria;Spain;0.12829735;431
Lebanon;Spain;0.11050980976382243;431
Italy;Portugal;0.4611041;431
Italy;Spain;1.9104641809729101091;431
Egypt;Portugal;0.028169;431
Egypt;Spain;0.3742496;431
Hungary;Spain;0.041667;431
Germany;Spain;0.044836;431
Germany;Portugal;0.014085;431
Serbia;Spain;0.1089655;431
India;Spain;0.141204;431
Denmark;Spain;0.45881294696;431
Netherlands;Spain;0.2685393;431
Croatia;Portugal;0.014085;431
Croatia;Spain;0.025712;431
Spain;"Unknown mintner region";0.009434;431
Spain;Spain;0.2710651;431
Spain;"United Kingdom";0.207879922;431
Spain;Syria;0.349460099704589686;431
Spain;Tunisia;0.308559312227;431
Spain;Turkey;0.96557338573027125;431
Spain;Ukraine;0.3681398777049651;431
Spain;Switzerland;0.032258;431
Spain;Tajikistan;0.003636;431
Spain;Turkmenistan;0.033333;431
Spain;"Sri Lanka";0.736098672211834;431
Spain;Sweden;1.804128;431
Belgium;Spain;0.078601;431
"Czech Republic";Spain;0.155751;431
Cyprus;Spain;0.020833;431
Armenia;Spain;0.034573;431
Slovenia;Spain;0.042254;431
France;Portugal;0.070423;431
France;Spain;0.5359523407328409;431
Georgia;Spain;0.135101;431
Slovakia;Spain;0.049002;431
Libya;Spain;0.0715614;431
Jordan;Spain;0.05604179715;431
Poland;Spain;0.446717;431
Azerbaijan;Spain;0.014085;431
Algeria;Spain;0.289869309;431
Bulgaria;Spain;0.067262;431
Kazakhstan;Spain;0.012733;431
Israel;Spain;0.643759543296203372718;431
Romania;Spain;0.11315267;431
Portugal;Turkey;0.140845;431
Portugal;Spain;0.3504985;431
Finland;Spain;0.020833;431
Armenia;Spain;0.034573;432
Spain;Spain;0.2710651;432
Spain;Syria;0.349460099704589686;432
Spain;Ukraine;0.3681398777049651;432
Spain;Tajikistan;0.003636;432
Spain;Turkmenistan;0.033333;432
Spain;"Sri Lanka";0.736098672211834;432
Spain;Switzerland;0.032258;432
Spain;"Unknown mintner region";0.009434;432
Spain;Sweden;1.804128;432
Spain;"United Kingdom";0.207879922;432
Spain;Tunisia;0.308559312227;432
Spain;Turkey;0.96557338573027125;432
Finland;Spain;0.020833;432
Libya;Spain;0.0715614;432
"Palestinian Territory";Spain;0.07511;432
Georgia;Spain;0.135101;432
France;Spain;0.5359523407328409;432
France;Portugal;0.070423;432
"Czech Republic";Spain;0.155751;432
Germany;Spain;0.044836;432
Germany;Portugal;0.014085;432
Russia;Spain;0.154794322;432
Lebanon;Spain;0.11050980976382243;432
Serbia;Spain;0.1089655;432
Kazakhstan;Spain;0.012733;432
Israel;Spain;0.643759543296203372718;432
Italy;Portugal;0.4611041;432
Italy;Spain;1.9104641809729101091;432
Slovakia;Spain;0.049002;432
Poland;Spain;0.446717;432
Austria;Spain;0.12829735;432
India;Spain;0.141204;432
Greece;Spain;0.394733689;432
Greece;Portugal;0.028169;432
Netherlands;Spain;0.2685393;432
Algeria;Spain;0.289869309;432
China;Spain;0.002632;432
Bulgaria;Spain;0.067262;432
Denmark;Spain;0.45881294696;432
Romania;Spain;0.11315267;432
Egypt;Spain;0.3742496;432
Egypt;Portugal;0.028169;432
Slovenia;Spain;0.042254;432
Azerbaijan;Spain;0.014085;432
Belgium;Spain;0.078601;432
Jordan;Spain;0.05604179715;432
Luxembourg;Spain;0.042254;432
Portugal;Spain;0.3504985;432
Portugal;Turkey;0.140845;432
Kyrgyzstan;Spain;0.010101;432
Croatia;Spain;0.025712;432
Croatia;Portugal;0.014085;432
Cyprus;Spain;0.020833;432
Hungary;Spain;0.041667;432
